q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-H_24   	H_100-C_8    	H_200-H_15   	C_100-C_7    	C_100-H_22   	H_200-H_23   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
5.845 	5.17394e-05 	0.000963827 	-0.00133733 	0.0140917   	1.01123e-05 	0.00198217  	0.002755    	-0.00271552 	0.00996326  	-3.75279e-05	0.0186411   	0.00930982  	0.00355939  	-0.0254869  	0.00891643  	8.60277e-05 	0.000138969 	0.00479012  	0.00583176  	0.000245479 	0.00402768  	0.00312577  	-0.135877   	0.00371893  	0.00147641  	-0.0884109  	0.0046081   	0.00327337  	8.00025e-05 	-0.0530624  	0.000204524 	0.00368984  	8.07008e-05 	-0.090901   	0.00985487  	2.18705e-05 	0.00308428  	0.00460108  	0.000738907 	-0.132402   	0.000478474 	0.00662551  	0.00011375  	-0.0721797  	8.16091e-05 	0.00302834  	0.00410541  	-0.00376127 	-0.0629704  	0.000154555 	0.00273084  	0.00293896  	-0.113      	0.000147858 	2.99386e-05 	0.00221294  	1.43485e-05 	0.000114074 	0.00608978  	0.00295561  	6.85063e-05 	0.00290486  	0.000164407 	0.00438637  	7.08324e-05 	-0.0726053  	0.00685493  	0.00341023  	0.000155132 	0.00186596  	-0.000226764	0.00256367  
5.855 	5.37777e-05 	0.000949955 	-0.00858903 	0.0163036   	9.78928e-07 	0.00203215  	0.00272867  	-0.00253102 	0.00969274  	-3.30723e-05	0.0193374   	0.00924313  	0.00364406  	-0.0256392  	0.00867139  	8.1572e-05  	0.000129225 	0.00471738  	0.00585486  	0.000239561 	0.00373734  	0.00285375  	-0.121455   	-0.000803704	0.00107725  	-0.0803626  	0.00466761  	0.0028681   	7.45652e-05 	-0.0527054  	0.000197379 	0.0036855   	7.61134e-05 	-0.0921506  	0.00932928  	2.28273e-05 	0.00295486  	0.00485006  	0.000634421 	-0.131115   	0.000672415 	0.00612107  	0.000111401 	-0.067296   	7.06174e-05 	0.0028705   	0.00422836  	-0.00369332 	-0.0632786  	0.000147585 	0.00260147  	0.00281897  	-0.112149   	0.000139913 	4.17027e-05 	0.00214903  	1.15049e-05 	0.000102032 	0.00638853  	0.00277124  	6.10757e-05 	0.0028432   	0.000267165 	0.00421092  	6.58506e-05 	-0.0671897  	0.00670994  	0.00322751  	0.000156899 	0.00209671  	-0.000399267	0.00302399  
5.865 	5.3036e-05  	0.000953846 	-0.0158554  	0.0177866   	-7.46673e-06	0.0020771   	0.00265171  	-0.00240588 	0.0093745   	-2.81021e-05	0.020178    	0.00914489  	0.00370864  	-0.0267097  	0.00836353  	7.56044e-05 	0.000117431 	0.00457268  	0.00586963  	0.000230077 	0.00344956  	0.00257807  	-0.106662   	-0.00756146 	0.000676473 	-0.0727336  	0.00467126  	0.00242861  	7.00034e-05 	-0.0516189  	0.000188307 	0.00364949  	6.93724e-05 	-0.0935715  	0.00872909  	2.44942e-05 	0.00279927  	0.00512697  	0.000506468 	-0.129906   	0.000896083 	0.00560576  	0.00010787  	-0.0629724  	5.92059e-05 	0.00270673  	0.00430222  	-0.00363971 	-0.0646142  	0.000138397 	0.00242152  	0.00266569  	-0.112027   	0.000131443 	5.34912e-05 	0.00209113  	7.87666e-06 	8.93555e-05 	0.0066802   	0.00259602  	5.3754e-05  	0.00274513  	0.000388003 	0.00401877  	6.01741e-05 	-0.0631397  	0.00656897  	0.00298862  	0.000156493 	0.00232484  	-0.000584607	0.0035432   
5.875 	4.97339e-05 	0.000975737 	-0.0231497  	0.0186753   	-1.50372e-05	0.00211524  	0.00253019  	-0.00234036 	0.00901766  	-2.25598e-05	0.0213188   	0.00901782  	0.00375792  	-0.0283862  	0.00800671  	6.82299e-05 	0.00010382  	0.00436523  	0.00587567  	0.000217306 	0.00317174  	0.00230824  	-0.0916861  	-0.0160743  	0.000285001 	-0.0654147  	0.00462185  	0.00197141  	6.63699e-05 	-0.0499514  	0.000177533 	0.00358611  	6.09311e-05 	-0.0949226  	0.0080735   	2.67804e-05 	0.00262106  	0.00542816  	0.000361607 	-0.128498   	0.00114502  	0.00509606  	0.000103212 	-0.0590825  	4.75209e-05 	0.00254038  	0.00433027  	-0.00359835 	-0.0666582  	0.000127156 	0.00219865  	0.00248252  	-0.112318   	0.00012263  	6.49501e-05 	0.0020426   	3.62833e-06 	7.64598e-05 	0.00695749  	0.00243237  	4.65746e-05 	0.0026156   	0.000521401 	0.0038131   	5.40072e-05 	-0.0602874  	0.00643771  	0.00270076  	0.000154013 	0.00254767  	-0.00077977 	0.00410715  
5.885 	4.41973e-05 	0.00101542  	-0.0304788  	0.0191162   	-2.15646e-05	0.00214521  	0.00237145  	-0.00233261 	0.00863209  	-1.64075e-05	0.0228899   	0.00886503  	0.00379674  	-0.0303568  	0.00761613  	5.96085e-05 	8.86872e-05 	0.00410587  	0.00587299  	0.00020161  	0.00291023  	0.00205326  	-0.0767232  	-0.0258126  	-8.63671e-05	-0.0582923  	0.00452362  	0.00151355  	6.36844e-05 	-0.0478612  	0.000165325 	0.00350027  	5.12929e-05 	-0.0959723  	0.00738329  	2.95743e-05 	0.00242439  	0.00574881  	0.000206757 	-0.126624   	0.00141405  	0.00460821  	9.75215e-05 	-0.0554904  	3.57269e-05 	0.00237469  	0.00431707  	-0.00356654 	-0.0690761  	0.000114099 	0.00194125  	0.00227373  	-0.1127     	0.00011365  	7.57367e-05 	0.0020064   	-1.03825e-06	6.3761e-05  	0.00721332  	0.00228208  	3.95768e-05 	0.00246053  	0.000661653 	0.00359714  	4.75665e-05 	-0.0584293  	0.00632088  	0.0023726   	0.000149605 	0.00276254  	-0.000981471	0.00470021  
5.895 	3.684e-05   	0.0010722   	-0.0378414  	0.0192609   	-2.69075e-05	0.00216606  	0.00218381  	-0.00237877 	0.00822803  	-9.63303e-06	0.0249907   	0.00868991  	0.00382982  	-0.032322   	0.00720775  	4.99476e-05 	7.23757e-05 	0.00380675  	0.00586196  	0.000183429 	0.00267023  	0.00182124  	-0.0619721  	-0.0362172  	-0.000427357	-0.0512544  	0.00438206  	0.00107196  	6.19326e-05 	-0.0455106  	0.000151985 	0.0033973   	4.09873e-05 	-0.0965065  	0.00667997  	3.27488e-05 	0.00221385  	0.00608313  	4.89486e-05 	-0.124033   	0.0016975   	0.00415763  	9.09256e-05 	-0.0520582  	2.39999e-05 	0.00221272  	0.00426825  	-0.00354107 	-0.0715314  	9.95207e-05 	0.00165809  	0.00204429  	-0.112857   	0.000104669 	8.55295e-05 	0.00198492  	-5.89279e-06	5.16589e-05 	0.00744111  	0.00214625  	3.28032e-05 	0.00228659  	0.00080307  	0.00337399  	4.10706e-05 	-0.0573361  	0.00622204  	0.00201403  	0.000143461 	0.0029669   	-0.00118623 	0.00530578  
5.905 	2.81434e-05 	0.00114492  	-0.0452267  	0.0192601   	-3.09563e-05	0.00217723  	0.00197626  	-0.0024732  	0.00781573  	-2.2549e-06 	0.0276852   	0.00849612  	0.00386152  	-0.0340049  	0.00679756  	3.94927e-05 	5.52644e-05 	0.00348082  	0.00584332  	0.000163252 	0.00245564  	0.0016192   	-0.0476301  	-0.0467212  	-0.000728577	-0.0441969  	0.00420371  	0.000662806 	6.10669e-05 	-0.0430606  	0.000137837 	0.00328278  	3.05483e-05 	-0.0963368  	0.00598505  	3.61649e-05 	0.00199429  	0.00642449  	-0.000104931	-0.120507   	0.00198928  	0.00375839  	8.35808e-05 	-0.0486528  	1.25207e-05 	0.00205721  	0.00419033  	-0.0035184  	-0.0736994  	8.37647e-05 	0.00135811  	0.00179975  	-0.112489   	9.58359e-05 	9.40379e-05 	0.00197994  	-1.06865e-05	4.05241e-05 	0.00763489  	0.0020253   	2.62977e-05 	0.00210085  	0.000940172 	0.00314659  	3.47302e-05 	-0.0567628  	0.00614356  	0.00163575  	0.000135806 	0.00315828  	-0.00139046 	0.00590697  
5.915 	1.86338e-05 	0.00123189  	-0.0526132  	0.019258    	-3.36385e-05	0.00217845  	0.00175816  	-0.00260869 	0.00740519  	5.67498e-06 	0.0309999   	0.00828743  	0.00389567  	-0.0351611  	0.00640104  	2.85169e-05 	3.77537e-05 	0.00314144  	0.00581811  	0.000141609 	0.00226898  	0.00145274  	-0.0338877  	-0.0567703  	-0.000981852	-0.0370296  	0.00399591  	0.000300964 	6.1008e-05  	-0.0406655  	0.000123214 	0.00316226  	2.04907e-05 	-0.0953062  	0.00531924  	3.96769e-05 	0.0017706   	0.00676564  	-0.000248377	-0.115864   	0.00228315  	0.00342266  	7.56661e-05 	-0.045153   	1.46726e-06 	0.00191054  	0.00409038  	-0.0034948  	-0.07528    	6.7209e-05  	0.00105015  	0.00154601  	-0.111331   	8.72838e-05 	0.000101011 	0.00199255  	-1.51624e-05	3.06853e-05 	0.00778952  	0.00191898  	2.01022e-05 	0.00191048  	0.00106787  	0.00291758  	2.87386e-05 	-0.0564593  	0.00608651  	0.0012489   	0.000126888 	0.00333442  	-0.00159055 	0.00648712  
5.925 	8.85923e-06 	0.001331    	-0.0599682  	0.0193864   	-3.49216e-05	0.00216973  	0.00153892  	-0.00277674 	0.00700574  	1.40699e-05 	0.0349225   	0.00806766  	0.00393544  	-0.0355865  	0.00603251  	1.73105e-05 	2.02511e-05 	0.00280192  	0.00578762  	0.000119048 	0.00211144  	0.00132592  	-0.0209245  	-0.0658431  	-0.00118051 	-0.0296805  	0.00376653  	-5.69975e-07	6.16473e-05 	-0.0384687  	0.000108449 	0.00304112  	1.12907e-05 	-0.0932951  	0.00470176  	4.31373e-05 	0.00154754  	0.00709895  	-0.00037548 	-0.109969   	0.00257283  	0.00316034  	6.73768e-05 	-0.0414547  	-8.9912e-06 	0.00177461  	0.00397581  	-0.00346656 	-0.0760095  	5.02526e-05 	0.000742682 	0.00128916  	-0.109158   	7.91251e-05 	0.000106244 	0.00202311  	-1.90666e-05	2.24187e-05 	0.00790078  	0.00182644  	1.42549e-05 	0.00172246  	0.00118162  	0.00268926  	2.32634e-05 	-0.0561809  	0.00605066  	0.000864709 	0.000116971 	0.00349327  	-0.00178293 	0.00703037  
5.935 	-6.33896e-07	0.00143968  	-0.0672482  	0.0197601   	-3.48159e-05	0.00215128  	0.00132767  	-0.00296787 	0.00662582  	2.2809e-05  	0.0394021   	0.00784057  	0.00398319  	-0.0351233  	0.00570458  	6.169e-06   	3.15716e-06 	0.00247507  	0.00575332  	9.61129e-05 	0.00198286  	0.00124108  	-0.00890387 	-0.0734696  	-0.00131965 	-0.0221004  	0.00352373  	-0.000231113	6.28508e-05 	-0.0365978  	9.38611e-05 	0.00292437  	3.36681e-06 	-0.0902242  	0.00414964  	4.64018e-05 	0.00132959  	0.00741659  	-0.000481117	-0.102734   	0.00285221  	0.00297866  	5.89174e-05 	-0.0374765  	-1.8701e-05 	0.00165085  	0.00385406  	-0.00343009 	-0.0756702  	3.33017e-05 	0.000443628 	0.00103524  	-0.105793   	7.14501e-05 	0.000109584 	0.00207123  	-2.21584e-05	1.5939e-05  	0.00796555  	0.00174623  	8.78698e-06 	0.00154323  	0.00127757  	0.00246355  	1.84397e-05 	-0.0556974  	0.00603458  	0.000494065 	0.000106324 	0.00363304  	-0.00196418 	0.00752222  
5.945 	-9.32342e-06	0.001555    	-0.0743989  	0.0204728   	-3.33742e-05	0.00212342  	0.00113295  	-0.00317199 	0.00627267  	3.17393e-05 	0.0443514   	0.00760974  	0.00404037  	-0.0336646  	0.0054277   	-4.61701e-06	-1.31482e-05	0.00217278  	0.00571676  	7.3334e-05  	0.00188185  	0.00119882  	0.00203054  	-0.0792475  	-0.00139625 	-0.0142654  	0.00327564  	-0.000382666	6.4463e-05  	-0.0351617  	7.97464e-05 	0.00281642  	-2.93538e-06	-0.0860569  	0.00367717  	4.93336e-05 	0.00112082  	0.00771078  	-0.000561101	-0.0941284  	0.00311552  	0.00288198  	5.04947e-05 	-0.0331635  	-2.7529e-05 	0.00154016  	0.00373231  	-0.00338215 	-0.0740986  	1.67555e-05 	0.000160149 	0.000790088 	-0.101118   	6.43263e-05 	0.000110935 	0.00213577  	-2.42205e-05	1.13938e-05 	0.0079818   	0.00167646  	3.72136e-06 	0.00137851  	0.00135269  	0.00224196  	1.43648e-05 	-0.0548025  	0.00603564  	0.000147169 	9.52121e-05 	0.00375223  	-0.00213109 	0.00794996  
5.955 	-1.67321e-05	0.00167373  	-0.0813569  	0.0215942   	-3.06916e-05	0.00208661  	0.000962475 	-0.00337874 	0.00595212  	4.06803e-05 	0.0496498   	0.0073785   	0.00410753  	-0.0311564  	0.00520983  	-1.47727e-05	-2.8318e-05 	0.00190567  	0.00567953  	5.12052e-05 	0.0018059   	0.00119799  	0.0117589   	-0.082855   	-0.00140935 	-0.00617863 	0.00303013  	-0.000450177	6.63122e-05 	-0.0342476  	6.63694e-05 	0.00272098  	-7.35492e-06	-0.0807996  	0.0032954   	5.18078e-05 	0.000924721 	0.00797405  	-0.000612292	-0.0841756  	0.00335745  	0.00287161  	4.23107e-05 	-0.0284895  	-3.53674e-05	0.00144295  	0.00361726  	-0.00331997 	-0.0711909  	9.92897e-07 	-0.000101505	0.000559144 	-0.0950764  	5.77985e-05 	0.000110256 	0.00221488  	-2.50681e-05	8.85894e-06 	0.00794865  	0.00161484  	-9.29514e-07	0.00123307  	0.0014048   	0.00202561  	1.10944e-05 	-0.0533209  	0.0060502   	-0.000166807	8.38881e-05 	0.00384969  	-0.00228075 	0.00830307  
5.965 	-2.24459e-05	0.00179244  	-0.0880507  	0.0231679   	-2.69028e-05	0.00204134  	0.000822847 	-0.00357785 	0.00566846  	4.94288e-05 	0.0551484   	0.00714985  	0.00418425  	-0.0275974  	0.00505611  	-2.40484e-05	-4.20491e-05	0.00168274  	0.0056431   	3.01728e-05 	0.00175156  	0.00123574  	0.0201881   	-0.0840613  	-0.00136006 	0.00212939  	0.00279454  	-0.000431693	6.82161e-05 	-0.0339189  	5.39546e-05 	0.0026409   	-9.72376e-06	-0.0745002  	0.00301185  	5.37154e-05 	0.000744197 	0.0081994   	-0.00063266 	-0.0729534  	0.0035733   	0.00294579  	3.45564e-05 	-0.0234589  	-4.21366e-05	0.00135912  	0.00351489  	-0.00324135 	-0.066906   	-1.36397e-05	-0.000336123	0.000347264 	-0.087671   	5.18889e-05 	0.000107567 	0.00230606  	-2.45562e-05	8.33816e-06 	0.00786642  	0.00155885  	-5.1646e-06 	0.00111052  	0.00143267  	0.00181521  	8.64115e-06 	-0.051114   	0.00607379  	-0.000440015	7.25862e-05 	0.00392459  	-0.0024106  	0.0085735   
5.975 	-2.61293e-05	0.00190758  	-0.0944032  	0.0252104   	-2.21779e-05	0.00198812  	0.000719398 	-0.0037595  	0.00542431  	5.77666e-05 	0.0606756   	0.00692633  	0.00426916  	-0.023037   	0.00496876  	-3.22275e-05	-5.40911e-05	0.00151113  	0.00560879  	1.06231e-05 	0.00171465  	0.00130768  	0.0272541   	-0.0827329  	-0.00125151 	0.0106015   	0.00257546  	-0.000328402	6.99877e-05 	-0.0342145  	4.26816e-05 	0.0025781   	-9.97078e-06	-0.0672458  	0.00283029  	5.49665e-05 	0.000581456 	0.00838056  	-0.00062131 	-0.0605913  	0.00375911  	0.00309974  	2.74052e-05 	-0.0181058  	-4.77875e-05	0.00128813  	0.00343022  	-0.00314481 	-0.0612663  	-2.68395e-05	-0.000539614	0.000158586 	-0.0789681  	4.6599e-05  	0.000102941 	0.0024062   	-2.2586e-05 	9.76381e-06 	0.00773651  	0.00150582  	-8.99496e-06	0.00101328  	0.00143602  	0.00161117  	6.97455e-06 	-0.0480846  	0.00610122  	-0.000666164	6.15154e-05 	0.00397648  	-0.00251847 	0.0087559   
5.985 	-2.75369e-05	0.00201562  	-0.100334   	0.0277116   	-1.67177e-05	0.00192747  	0.000656028 	-0.00391461 	0.00522056  	6.5468e-05  	0.066044    	0.00670999  	0.00436009  	-0.0175715  	0.00494705  	-3.91335e-05	-6.42531e-05	0.0013959   	0.00557768  	-7.12683e-06	0.00169042  	0.00140807  	0.0329237   	-0.0788361  	-0.00108876 	0.0191562   	0.00237857  	-0.000144548	7.14413e-05 	-0.0351485  	3.26802e-05 	0.00253353  	-8.12187e-06	-0.0591579  	0.00275067  	5.54927e-05 	0.000438015 	0.00851214  	-0.000578454	-0.0472659  	0.00391177  	0.0033259   	2.10082e-05 	-0.012493   	-5.23025e-05	0.00122906  	0.00336723  	-0.00302962 	-0.0543554  	-3.83559e-05	-0.000709054	-3.58477e-06	-0.0690919  	4.1911e-05  	9.65055e-05 	0.00251174  	-1.91091e-05	1.30009e-05 	0.0075614   	0.00145307  	-1.24437e-05	0.000942488 	0.00141545  	0.00141362  	6.02322e-06 	-0.044179   	0.00612689  	-0.000840709	5.08543e-05 	0.00400528  	-0.00260267 	0.00884772  
5.995 	-2.6521e-05 	0.0021131   	-0.105762   	0.0306354   	-1.07473e-05	0.00185989  	0.00063511  	-0.00403515 	0.00505642  	7.23084e-05 	0.0710582   	0.00650234  	0.00445408  	-0.0113381  	0.00498739  	-4.46348e-05	-7.24084e-05	0.00133997  	0.00555053  	-2.28351e-05	0.00167384  	0.00153002  	0.0371948   	-0.0724363  	-0.000878586	0.0276907   	0.00220845  	0.000112748 	7.23986e-05 	-0.0367107  	2.40287e-05 	0.00250715  	-4.29611e-06	-0.0503874  	0.00276921  	5.52489e-05 	0.000314704 	0.00858977  	-0.000505348	-0.0331941  	0.00402902  	0.00361413  	1.54897e-05 	-0.00670853 	-5.56948e-05	0.00118068  	0.00332868  	-0.00289587 	-0.0463133  	-4.79981e-05	-0.000842691	-0.000136866	-0.0582188  	3.77908e-05 	8.84335e-05 	0.00261871  	-1.41297e-05	1.78533e-05 	0.00734452  	0.00139805  	-1.55455e-05	0.000897994 	0.00137245  	0.00122248  	5.67846e-06 	-0.0393873  	0.00614498  	-0.000960952	4.07482e-05 	0.0040113   	-0.00266199 	0.00884917  
6.005 	-2.30357e-05	0.00219682  	-0.110608   	0.0339227   	-4.50851e-06	0.00178591  	0.000657451 	-0.00411441 	0.00492948  	7.80733e-05 	0.0755222   	0.00630427  	0.00454755  	-0.00450781 	0.00508351  	-4.8648e-05 	-7.84962e-05	0.00134403  	0.00552774  	-3.63386e-05	0.00165977  	0.00166583  	0.0400971   	-0.0636927  	-0.000629308	0.0360857   	0.00206849  	0.000433785 	7.26944e-05 	-0.0388682  	1.67543e-05 	0.00249796  	1.30173e-06 	-0.0411081  	0.00287861  	5.42149e-05 	0.000211712 	0.00861026  	-0.000404187	-0.0186255  	0.00410958  	0.00395219  	1.09439e-05 	-0.000862117	-5.80073e-05	0.00114154  	0.00331607  	-0.00274448 	-0.0373303  	-5.56397e-05	-0.000939922	-0.000239848	-0.0465707  	3.41902e-05 	7.8941e-05  	0.00272294  	-7.70508e-06	2.40712e-05 	0.00709015  	0.00133844  	-1.83455e-05	0.000878462 	0.00130928  	0.00103754  	5.79953e-06 	-0.0337426  	0.00614967  	-0.00102609 	3.13069e-05 	0.00399519  	-0.00269572 	0.00876318  
6.015 	-1.71366e-05	0.00226387  	-0.114797   	0.0374936   	1.74726e-06 	0.00170604  	0.00072231  	-0.00414716 	0.00483586  	8.25671e-05 	0.0792476   	0.00611611  	0.00463647  	0.00272313  	0.00522681  	-5.11394e-05	-8.25216e-05	0.00140657  	0.00550931  	-4.75534e-05	0.00164324  	0.00180722  	0.0416902   	-0.0528506  	-0.000350436	0.0442096   	0.00196085  	0.000806658 	7.21825e-05 	-0.0415676  	1.08339e-05 	0.00250406  	8.39184e-06 	-0.0315096  	0.0030684   	5.23949e-05 	0.000128651 	0.00857165  	-0.000277967	-0.00383311 	0.00415311  	0.00432608  	7.43298e-06 	0.00492027  	-5.93092e-05	0.00111006  	0.00332964  	-0.00257717 	-0.0276378  	-6.12213e-05	-0.00100123 	-0.000312112	-0.0344048  	3.10502e-05 	6.82773e-05 	0.00282014  	5.60103e-08 	3.13617e-05 	0.00680324  	0.00127227  	-2.08974e-05	0.000881457 	0.00122888  	0.000858564 	6.22015e-06 	-0.0273174  	0.00613543  	-0.00103719 	2.26039e-05 	0.00395798  	-0.00270369 	0.00859517  
6.025 	-8.97606e-06	0.00231179  	-0.118263   	0.0412519   	7.76757e-06 	0.00162085  	0.000827458 	-0.0041298  	0.00477039  	8.56218e-05 	0.0820617   	0.00593754  	0.00471654  	0.0101422   	0.00540669  	-5.21242e-05	-8.4553e-05 	0.00152403  	0.00549482  	-5.64726e-05	0.00161961  	0.0019457   	0.0420626   	-0.0402299  	-5.23692e-05	0.0519252   	0.00188638  	0.00121771  	7.07397e-05 	-0.0447372  	6.19846e-06 	0.00252279  	1.66328e-05 	-0.0217898  	0.00332537  	4.98177e-05 	6.46442e-05 	0.00847327  	-0.000130325	0.0108967   	0.00416024  	0.00472063  	4.98595e-06 	0.0105022   	-5.96934e-05	0.00108463  	0.00336838  	-0.0023964  	-0.017498   	-6.47508e-05	-0.00102809 	-0.000354213	-0.0220037  	2.83045e-05 	5.67177e-05 	0.00290605  	8.9969e-06  	3.93991e-05 	0.00648929  	0.00119804  	-2.32617e-05	0.000903616 	0.00113471  	0.00068535  	6.756e-06   	-0.0202195  	0.0060972   	-0.000997097	1.46776e-05 	0.003901    	-0.00268623 	0.00835278  
6.035 	1.20408e-06 	0.00233863  	-0.12095    	0.045089    	1.3307e-05  	0.00153096  	0.000969298 	-0.00406048 	0.00472682  	8.71041e-05 	0.0838143   	0.00576768  	0.00478332  	0.0175305   	0.00561107  	-5.16649e-05	-8.4717e-05 	0.00169098  	0.00548341  	-6.31611e-05	0.00158479  	0.00207291  	0.0413285   	-0.0262118  	0.000253971 	0.0590949   	0.00184472  	0.00165205  	6.82705e-05 	-0.0482909  	2.73779e-06 	0.00255083  	2.56369e-05 	-0.0121472  	0.00363415  	4.65352e-05 	1.84319e-05 	0.00831578  	3.46474e-05 	0.0252744   	0.0041325   	0.00512     	3.59887e-06 	0.0157431   	-5.92713e-05	0.00106367  	0.00343009  	-0.00220532 	-0.00719268 	-6.63012e-05	-0.00102287 	-0.000367624	-0.00966349 	2.58824e-05 	4.45549e-05 	0.00297664  	1.89182e-05 	4.78373e-05 	0.00615418  	0.00111473  	-2.55029e-05	0.000940832 	0.0010306   	0.000517807 	7.21294e-06 	-0.0125859  	0.00603063  	-0.000910261	7.53269e-06 	0.00382591  	-0.00264419 	0.00804558  
6.045 	1.30838e-05 	0.002343    	-0.122815   	0.0488886   	1.81349e-05 	0.00143708  	0.00114302  	-0.00393908 	0.00469811  	8.69221e-05 	0.0843845   	0.00560513  	0.0048325   	0.0246722   	0.00582688  	-4.98672e-05	-8.31922e-05	0.00190029  	0.00547383  	-6.77487e-05	0.00153537  	0.0021809   	0.0396251   	-0.0112224  	0.000557521 	0.065587    	0.00183433  	0.00209407  	6.47102e-05 	-0.0521312  	3.06799e-07 	0.00258439  	3.49872e-05 	-0.00277351 	0.00397777  	4.26205e-05 	-1.15148e-05	0.00810109  	0.000212589 	0.0390178   	0.0040723   	0.00550825  	3.23622e-06 	0.0205052   	-5.81687e-05	0.00104577  	0.00351155  	-0.00200762 	0.00298892  	-6.60071e-05	-0.000988665	-0.000354663	0.00231781  	2.37122e-05 	3.20898e-05 	0.00302816  	2.95843e-05 	5.6322e-05  	0.00580396  	0.00102194  	-2.76869e-05	0.000988479 	0.000920627 	0.000356022 	7.39548e-06 	-0.00457587 	0.00593221  	-0.000782548	1.14334e-06 	0.00373462  	-0.00257889 	0.00768459  
6.055 	2.62786e-05 	0.00232419  	-0.123829   	0.0525319   	2.20432e-05 	0.00134005  	0.00134281  	-0.00376722 	0.00467671  	8.50306e-05 	0.0836863   	0.00544798  	0.00486004  	0.0313638   	0.0060406   	-4.68751e-05	-8.02006e-05	0.00214352  	0.00546446  	-7.04209e-05	0.00146879  	0.00226246  	0.0371079   	0.00428365  	0.000847452 	0.0712819   	0.0018526   	0.00252807  	6.00269e-05 	-0.0561529  	-1.26695e-06	0.00261936  	4.42552e-05 	0.00615337  	0.00433837  	3.81653e-05 	-2.68763e-05	0.00783235  	0.000399067 	0.0518623   	0.00398282  	0.00586992  	3.83316e-06 	0.0246597   	-5.65203e-05	0.00102972  	0.00360863  	-0.00180743 	0.0127624   	-6.4058e-05 	-0.000929196	-0.000318374	0.0136523   	2.17242e-05 	1.9623e-05  	0.00305737  	4.07315e-05 	6.4503e-05  	0.00544473  	0.000919863 	-2.98785e-05	0.00104165  	0.000808924 	0.000200304 	7.11535e-06 	0.00363622  	0.0057995   	-0.000620975	-4.54293e-06	0.00362923  	-0.00249209 	0.0072819   
6.065 	4.03552e-05 	0.00228211  	-0.123979   	0.0559019   	2.48523e-05 	0.00124085  	0.00156204  	-0.00354812 	0.00465487  	8.14338e-05 	0.0816726   	0.00529393  	0.00486238  	0.0374232   	0.00623877  	-4.28646e-05	-7.59984e-05	0.00241114  	0.00545335  	-7.14087e-05	0.00138338  	0.0023114   	0.033947    	0.019841    	0.00111354  	0.0760773   	0.00189598  	0.00293873  	5.42224e-05 	-0.0602474  	-2.17517e-06	0.00265154  	5.30179e-05 	0.0144757   	0.00469783  	3.32772e-05 	-2.93673e-05	0.00751385  	0.00058976  	0.0635699   	0.00386791  	0.00619056  	5.29881e-06 	0.0280935   	-5.44647e-05	0.00101457  	0.00371648  	-0.00160914 	0.0218602   	-6.06909e-05	-0.000848614	-0.000262405	0.0240735   	1.98533e-05 	7.44654e-06 	0.00306158  	5.20766e-05 	7.20466e-05 	0.00508245  	0.000809301 	-3.21377e-05	0.0010954   	0.000699516 	5.12264e-05 	6.19959e-06 	0.0118692   	0.00563116  	-0.00043342 	-9.60072e-06	0.00351206  	-0.00238597 	0.00685022  
6.075 	5.48487e-05 	0.00221739  	-0.123269   	0.0588886   	2.64175e-05 	0.00114065  	0.00179355  	-0.00328652 	0.00462493  	7.61876e-05 	0.0783382   	0.0051404   	0.00483656  	0.0426964   	0.00640862  	-3.80363e-05	-7.08659e-05	0.00269298  	0.00543829  	-7.09769e-05	0.00127847  	0.00232276  	0.0303219   	0.0349914   	0.0013465   	0.0798932   	0.00196018  	0.00331172  	4.73332e-05 	-0.0643058  	-2.62033e-06	0.00267679  	6.08754e-05 	0.0220611   	0.00503849  	2.80757e-05 	-2.06286e-05	0.00715086  	0.000780631 	0.0739381   	0.00373201  	0.00645721  	7.5202e-06  	0.0307146   	-5.2139e-05 	0.000999707 	0.00382974  	-0.00141729 	0.0300424   	-5.61812e-05	-0.000751366	-0.000190856	0.0333465   	1.80418e-05 	-4.1645e-06 	0.0030388   	6.33264e-05 	7.86462e-05 	0.00472279  	0.00069167  	-3.4518e-05 	0.00114496  	0.00059617  	-9.03687e-05	4.49808e-06 	0.019943    	0.00542707  	-0.000228307	-1.41217e-05	0.00338551  	-0.00226303 	0.00640235  
