q      	cage        
5.615 	-3.00203    
5.625 	-3.00298    
5.635 	-2.9804     
5.645 	-2.93436    
5.655 	-2.86563    
5.665 	-2.7756     
5.675 	-2.66627    
5.685 	-2.54015    
5.695 	-2.40019    
5.705 	-2.24966    
5.715 	-2.09205    
5.725 	-1.93093    
5.735 	-1.76985    
5.745 	-1.61217    
5.755 	-1.46104    
5.765 	-1.31918    
5.775 	-1.1889     
5.785 	-1.07196    
5.795 	-0.96957    
5.805 	-0.882326   
5.815 	-0.810245   
5.825 	-0.752766   
5.835 	-0.708799   
5.845 	-0.676784   
5.855 	-0.654771   
5.865 	-0.640512   
5.875 	-0.631561   
5.885 	-0.625384   
5.895 	-0.619462   
5.905 	-0.611397   
5.915 	-0.599011   
5.925 	-0.580429   
5.935 	-0.554154   
5.945 	-0.519121   
5.955 	-0.474733   
5.965 	-0.420879   
5.975 	-0.357927   
5.985 	-0.286707   
5.995 	-0.208463   
6.005 	-0.124797   
6.015 	-0.0375987  
6.025 	0.0510411   
6.035 	0.138919    
6.045 	0.223814    
6.055 	0.303581    
6.065 	0.376241    
6.075 	0.440062    
6.085 	0.493633    
6.095 	0.535921    
6.105 	0.566309    
6.115 	0.584626    
6.125 	0.59115     
6.135 	0.586597    
6.145 	0.572089    
6.155 	0.549112    
6.165 	0.519451    
6.175 	0.485118    
6.185 	0.448275    
6.195 	0.411139    
6.205 	0.375902    
6.215 	0.344635    
6.225 	0.319212    
6.235 	0.30123     
6.245 	0.29195     
6.255 	0.292246    
6.265 	0.30257     
6.275 	0.322933    
6.285 	0.352911    
6.295 	0.391655    
6.305 	0.437929    
6.315 	0.49016     
6.325 	0.546495    
6.335 	0.60488     
6.345 	0.663136    
6.355 	0.719045    
6.365 	0.77044     
6.375 	0.815283    
6.385 	0.851749    
6.395 	0.878297    
6.405 	0.893723    
6.415 	0.897216    
6.425 	0.88838     
6.435 	0.867254    
6.445 	0.83431     
6.455 	0.790436    
6.465 	0.736896    
6.475 	0.675293    
6.485 	0.607497    
6.495 	0.535585    
6.505 	0.461755    
6.515 	0.388253    
6.525 	0.317281    
6.535 	0.250925    
6.545 	0.191075    
6.555 	0.139359    
6.565 	0.0970842   
6.575 	0.0651963   
6.585 	0.0442467   
6.595 	0.0343777   
6.605 	0.0353234   
6.615 	0.0464254   
6.625 	0.0666627   
6.635 	0.094696    
6.645 	0.128922    
6.655 	0.167538    
6.665 	0.208615    
6.675 	0.250167    
6.685 	0.290234    
6.695 	0.326951    
6.705 	0.358619    
6.715 	0.383765    
6.725 	0.401198    
6.735 	0.410049    
6.745 	0.409795    
6.755 	0.400278    
6.765 	0.381703    
6.775 	0.354625    
6.785 	0.319923    
6.795 	0.278757    
6.805 	0.232524    
6.815 	0.182797    
6.825 	0.131263    
6.835 	0.0796555   
6.845 	0.0296874   
6.855 	-0.0170152  
6.865 	-0.0589743  
6.875 	-0.0949146  
6.885 	-0.123809   
6.895 	-0.144917   
6.905 	-0.157803   
6.915 	-0.162354   
6.925 	-0.158775   
6.935 	-0.14758    
6.945 	-0.129558   
6.955 	-0.105751   
6.965 	-0.0773953  
6.975 	-0.0458815  
6.985 	-0.0126912  
6.995 	0.0206598   
7.005 	0.0526809   
7.015 	0.0819649   
7.025 	0.107241    
7.035 	0.12742     
7.045 	0.141638    
7.055 	0.14928     
7.065 	0.150002    
7.075 	0.143739    
7.085 	0.130702    
7.095 	0.111363    
7.105 	0.0864316   
7.115 	0.0568206   
7.125 	0.0236075   
7.135 	-0.0120135  
7.145 	-0.0487813  
7.155 	-0.08542    
7.165 	-0.120691   
7.175 	-0.153441   
7.185 	-0.182649   
7.195 	-0.207463   
7.205 	-0.227231   
7.215 	-0.241527   
7.225 	-0.250159   
7.235 	-0.253173   
7.245 	-0.250851   
7.255 	-0.243688   
7.265 	-0.232369   
7.275 	-0.217739   
7.285 	-0.200761   
7.295 	-0.182475   
7.305 	-0.163949   
7.315 	-0.146237   
7.325 	-0.130331   
7.335 	-0.117118   
7.345 	-0.107347   
7.355 	-0.101591   
7.365 	-0.10023    
7.375 	-0.103433   
7.385 	-0.111152   
7.395 	-0.123124   
7.405 	-0.138886   
7.415 	-0.157794   
7.425 	-0.179048   
7.435 	-0.201732   
7.445 	-0.224849   
7.455 	-0.247366   
7.465 	-0.268254   
7.475 	-0.286538   
7.485 	-0.301331   
7.495 	-0.311879   
7.505 	-0.317588   
7.515 	-0.31805    
7.525 	-0.313065   
7.535 	-0.302645   
7.545 	-0.28702    
7.555 	-0.266626   
7.565 	-0.242088   
7.575 	-0.214202   
7.585 	-0.183894   
7.595 	-0.152191   
7.605 	-0.120179   
7.615 	-0.0889547  
7.625 	-0.0595897  
7.635 	-0.0330812  
7.645 	-0.0103155  
7.655 	0.00796885  
7.665 	0.0212099   
7.675 	0.0290455   
7.685 	0.0313279   
7.695 	0.0281298   
7.705 	0.0197423   
7.715 	0.00666325  
7.725 	-0.0104217  
7.735 	-0.0306659  
7.745 	-0.0530951  
7.755 	-0.0766451  
7.765 	-0.100204   
7.775 	-0.122656   
7.785 	-0.142923   
7.795 	-0.160011   
7.805 	-0.173046   
7.815 	-0.181308   
7.825 	-0.184263   
7.835 	-0.181579   
7.845 	-0.173144   
7.855 	-0.159068   
7.865 	-0.139678   
7.875 	-0.11551    
7.885 	-0.087283   
7.895 	-0.0558766  
7.905 	-0.0222937  
7.915 	0.0123761   
7.925 	0.0469991   
7.935 	0.0804399   
7.945 	0.111605    
7.955 	0.139486    
7.965 	0.163193    
7.975 	0.181994    
7.985 	0.19534     
7.995 	0.202882    
8.005 	0.204489    
8.015 	0.200247    
8.025 	0.19046     
8.035 	0.175633    
8.045 	0.156451    
8.055 	0.13376     
8.065 	0.108522    
8.075 	0.0817892   
8.085 	0.0546547   
8.095 	0.0282157   
8.105 	0.00352972  
8.115 	-0.0184251  
8.125 	-0.0367866  
8.135 	-0.0508411  
8.145 	-0.0600492  
8.155 	-0.0640653  
8.165 	-0.0627492  
8.175 	-0.05617    
8.185 	-0.044602   
8.195 	-0.0285121  
8.205 	-0.00854083 
8.215 	0.014524    
8.225 	0.0397786   
8.235 	0.0662391   
8.245 	0.0928799   
8.255 	0.118674    
8.265 	0.142632    
8.275 	0.163841    
8.285 	0.181498    
8.295 	0.194941    
8.305 	0.203676    
8.315 	0.207389    
8.325 	0.205962    
8.335 	0.199475    
8.345 	0.188201    
8.355 	0.172596    
8.365 	0.153276    
8.375 	0.130998    
8.385 	0.106626    
8.395 	0.0810974   
8.405 	0.0553882   
8.415 	0.0304741   
8.425 	0.0072933   
8.435 	-0.0132893  
8.445 	-0.0305151  
8.455 	-0.0437595  
8.465 	-0.0525557  
8.475 	-0.0566114  
8.485 	-0.0558185  
8.495 	-0.0502566  
8.505 	-0.0401884  
8.515 	-0.0260488  
8.525 	-0.00842701 
8.535 	0.0119564   
8.545 	0.0342781   
8.555 	0.0576435   
8.565 	0.0811213   
8.575 	0.103779    
8.585 	0.124717    
8.595 	0.143104    
8.605 	0.158205    
8.615 	0.169412    
8.625 	0.17626     
8.635 	0.178451    
8.645 	0.175854    
8.655 	0.168518    
8.665 	0.156659    
8.675 	0.140659    
8.685 	0.121043    
8.695 	0.0984643   
8.705 	0.0736725   
8.715 	0.0474892   
8.725 	0.0207752   
8.735 	-0.00560158 
8.745 	-0.030798   
8.755 	-0.0540261  
8.765 	-0.0745814  
8.775 	-0.091867   
8.785 	-0.105414   
8.795 	-0.114895   
8.805 	-0.120135   
8.815 	-0.121114   
8.825 	-0.117964   
8.835 	-0.110961   
8.845 	-0.10051    
8.855 	-0.087132   
8.865 	-0.0714336  
8.875 	-0.0540888  
8.885 	-0.0358092  
8.895 	-0.0173163  
8.905 	0.000685363 
8.915 	0.0175348   
8.925 	0.0326386   
8.935 	0.0454909   
8.945 	0.055691    
8.955 	0.0629547   
8.965 	0.0671221   
8.975 	0.0681596   
8.985 	0.0661567   
8.995 	0.0613188   
9.005 	0.0539546   
9.015 	0.0444604   
9.025 	0.0333006   
9.035 	0.0209867   
9.045 	0.00805462  
9.055 	-0.00495895 
9.065 	-0.0175386  
9.075 	-0.0292113  
9.085 	-0.0395655  
9.095 	-0.0482667  
9.105 	-0.0550691  
9.115 	-0.0598244  
9.125 	-0.0624847  
9.135 	-0.0631024  
9.145 	-0.0618247  
9.155 	-0.0588848  
9.165 	-0.0545894  
9.175 	-0.0493026  
9.185 	-0.0434289  
9.195 	-0.0373932  
9.205 	-0.0316213  
9.215 	-0.0265197  
9.225 	-0.0224577  
9.235 	-0.0197499  
9.245 	-0.0186427  
9.255 	-0.0193025  
9.265 	-0.021809   
9.275 	-0.026151   
9.285 	-0.0322273  
9.295 	-0.039851   
