q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
9.475 	-3.94868e-07	-0.0179106  	-2.11456e-06	6.29887e-05 	8.88524e-05 	9.63068e-06 	-7.78971e-07	-0.0157766  	-4.52016e-05	4.94869e-05 	-0.0010901  	-0.000111205	-6.17622e-05	-1.52209e-06	0.000127623 	-1.87396e-06	-0.000241734	-0.00023353 	-8.80062e-07	-4.93511e-07	-7.77697e-05	-0.0043944  	2.28574e-05 	0.0052678   	-3.85819e-05	-0.000163092	-0.0131142  	8.60325e-05 	-8.62514e-05	-2.73372e-06	-1.21284e-06	-1.32081e-06	-5.98649e-05	-9.93064e-06	-2.78489e-06	-1.92712e-05	-0.000117091	-0.0146533  	-0.000138824	-0.00112436 	-0.0199662  	-0.000166402	-0.000106652	-1.50746e-05	-7.34418e-07	-0.00953631 	-1.25981e-06	-0.00014847 	3.3334e-05  	-0.0120991  	-2.39482e-06	-8.69293e-05	-0.00987123 	-4.21565e-07	-2.42807e-06	-8.27688e-06	-1.93355e-06	-1.09932e-06	-0.000203154	-0.00489114 	-9.67443e-05	-1.16111e-06	-8.21296e-06	2.13449e-05 	-0.000108632	-1.76814e-06	-0.0107448  	-0.000103167	-0.000177309	-3.59462e-06	-7.03179e-05	-7.90567e-05
9.485 	-2.31277e-07	-0.0163741  	-2.08287e-06	5.27519e-05 	9.35507e-05 	2.54941e-05 	-4.23828e-07	-0.0146433  	-1.62755e-05	6.34533e-05 	-0.00183986 	-9.31604e-05	-6.62803e-05	-1.76658e-06	0.000114277 	-1.62344e-06	-0.000238511	-0.000230384	-1.00309e-06	-4.57716e-06	-4.84798e-05	-0.00480906 	4.94006e-05 	0.0049609   	-4.93935e-05	-0.00014763 	-0.0140843  	9.24346e-05 	-9.03391e-05	-2.75011e-06	-8.68215e-07	-1.31412e-06	-5.56631e-05	9.34445e-07 	-2.6227e-06 	-2.30975e-06	-9.42432e-05	-0.0153669  	-0.000148733	0.000778017 	-0.0188091  	-0.000161376	-0.000102616	-3.44622e-06	-6.99685e-07	-0.00796385 	-1.27793e-06	-0.00014532 	3.0537e-05  	-0.0110038  	-2.10622e-06	-6.83057e-05	-0.0105867  	-3.73968e-07	-2.23751e-06	-2.09978e-05	-1.86405e-06	-8.44841e-07	-0.000174355	-0.0027265  	-9.0159e-05 	-9.22892e-07	1.25771e-05 	3.92486e-05 	-0.000102653	-1.56901e-06	-0.0100194  	-9.18921e-05	-0.000162733	-3.15862e-06	-8.05707e-05	-6.8672e-05 
9.495 	-7.9079e-08 	-0.0144092  	-2.03855e-06	4.14971e-05 	9.82912e-05 	3.92513e-05 	-7.42257e-08	-0.0132678  	1.3032e-05  	7.72949e-05 	-0.00250264 	-7.37033e-05	-6.86692e-05	-1.98163e-06	0.00010225  	-1.37688e-06	-0.00023317 	-0.00022492 	-1.14793e-06	-7.47286e-06	-1.83977e-05	-0.00510618 	7.55994e-05 	0.00456764  	-5.96895e-05	-0.000131068	-0.0149885  	9.94411e-05 	-9.19859e-05	-2.7289e-06 	-5.35565e-07	-1.30135e-06	-5.19036e-05	1.00984e-05 	-2.41649e-06	1.50532e-05 	-7.23336e-05	-0.0157486  	-0.00015628 	0.00254691  	-0.0174802  	-0.000153301	-9.80302e-05	9.75146e-06 	-6.45233e-07	-0.00642145 	-1.28624e-06	-0.000140938	2.74026e-05 	-0.00971193 	-1.79576e-06	-4.86798e-05	-0.0110227  	-3.451e-07  	-2.0206e-06 	-3.41491e-05	-1.78849e-06	-5.69592e-07	-0.00014181 	-0.000701304	-8.08489e-05	-6.84469e-07	3.22512e-05 	5.62887e-05 	-9.37735e-05	-1.37156e-06	-0.00925756 	-8.14558e-05	-0.000146598	-2.69186e-06	-8.97348e-05	-5.58682e-05
9.505 	5.66699e-08 	-0.0120739  	-1.98088e-06	2.94509e-05 	0.000102805 	5.06412e-05 	2.58279e-07 	-0.0117065  	4.21157e-05 	9.05296e-05 	-0.00307947 	-5.33371e-05	-6.91229e-05	-2.16095e-06	9.16422e-05 	-1.14131e-06	-0.000225913	-0.000217476	-1.31017e-06	-9.09917e-06	1.15835e-05 	-0.00530774 	0.000100558 	0.00405679  	-6.93702e-05	-0.000114102	-0.0158203  	0.000106637 	-9.13289e-05	-2.67141e-06	-2.21606e-07	-1.28404e-06	-4.86656e-05	1.73499e-05 	-2.17365e-06	3.23964e-05 	-5.17774e-05	-0.0158149  	-0.000161275	0.00412607  	-0.0160236  	-0.000142469	-9.29158e-05	2.40707e-05 	-5.75199e-07	-0.00497515 	-1.28735e-06	-0.000135332	2.38718e-05 	-0.00827422 	-1.47078e-06	-2.86966e-05	-0.0111766  	-3.34134e-07	-1.78525e-06	-4.74236e-05	-1.70984e-06	-2.8222e-07 	-0.000106555	0.00112217  	-6.89367e-05	-4.50046e-07	5.03293e-05 	7.17986e-05 	-8.25675e-05	-1.18276e-06	-0.00849843 	-7.20647e-05	-0.000129467	-2.20461e-06	-9.76207e-05	-4.12189e-05
9.515 	1.71409e-07 	-0.00943761 	-1.90959e-06	1.68405e-05 	0.00010681  	5.94665e-05 	5.62403e-07 	-0.0100187  	7.03519e-05 	0.000102666 	-0.0035753  	-3.25928e-05	-6.79226e-05	-2.29938e-06	8.24945e-05 	-9.23375e-07	-0.000216972	-0.000208443	-1.48508e-06	-9.44711e-06	4.05878e-05 	-0.00544033 	0.000123421 	0.00339992  	-7.8362e-05 	-9.74272e-05	-0.0165715  	0.000113598 	-8.85765e-05	-2.58009e-06	6.73489e-08 	-1.264e-06  	-4.60145e-05	2.25342e-05 	-1.90287e-06	4.92976e-05 	-3.29578e-05	-0.0155893  	-0.000163604	0.00546678  	-0.0144845  	-0.00012925 	-8.73246e-05	3.90137e-05 	-4.94089e-07	-0.00368683 	-1.28405e-06	-0.000128544	1.98859e-05 	-0.00674738 	-1.13904e-06	-8.98409e-06	-0.0110559  	-3.40024e-07	-1.5396e-06 	-6.05227e-05	-1.63102e-06	8.08196e-09 	-6.9705e-05 	0.00269028  	-5.46375e-05	-2.23824e-07	6.63907e-05 	8.51556e-05 	-6.96545e-05	-1.00935e-06	-0.00777966 	-6.3883e-05 	-0.000111916	-1.70764e-06	-0.000104083	-2.53708e-05
9.525 	2.61263e-07 	-0.00657792 	-1.82482e-06	3.88971e-06 	0.000110033 	6.55988e-05 	8.2757e-07  	-0.0082646  	9.71203e-05 	0.000113224 	-0.00399828 	-1.20087e-05	-6.54213e-05	-2.39307e-06	7.4788e-05  	-7.29156e-07	-0.00020661 	-0.000198246	-1.66768e-06	-8.57547e-06	6.77838e-05 	-0.00553362 	0.00014341  	0.00257287  	-8.6613e-05 	-8.17124e-05	-0.0172325  	0.000119905 	-8.39973e-05	-2.45832e-06	3.25542e-07 	-1.24318e-06	-4.39975e-05	2.55569e-05 	-1.61383e-06	6.53475e-05 	-1.62125e-05	-0.0151019  	-0.000163228	0.00652938  	-0.0129076  	-0.00011408 	-8.13334e-05	5.40518e-05 	-4.06556e-07	-0.00261195 	-1.27906e-06	-0.000120648	1.53918e-05 	-0.00519173 	-8.08444e-07	9.86766e-06 	-0.0106776  	-3.61537e-07	-1.29175e-06	-7.31623e-05	-1.55477e-06	2.9192e-07  	-3.24096e-05	0.00395967  	-3.82519e-05	-9.88262e-09	8.00843e-05 	9.58062e-05 	-5.56755e-05	-8.57622e-07	-0.00713578 	-5.70256e-05	-9.45121e-05	-1.21194e-06	-0.000109022	-9.01481e-06
9.535 	3.23214e-07 	-0.00357821 	-1.72716e-06	-9.1853e-06 	0.000112214 	6.89813e-05 	1.04432e-06 	-0.00650244 	0.000121825 	0.000121751 	-0.0043589  	7.88879e-06 	-6.20255e-05	-2.43953e-06	6.84501e-05 	-5.63936e-07	-0.000195104	-0.000187327	-1.85292e-06	-6.6034e-06 	9.24106e-05 	-0.00561873 	0.00015985  	0.00155707  	-9.40877e-05	-6.75765e-05	-0.0177921  	0.000125165 	-7.7907e-05 	-2.31035e-06	5.47921e-07 	-1.22361e-06	-4.26396e-05	2.63854e-05 	-1.31683e-06	8.01634e-05 	-1.82233e-06	-0.014387   	-0.000160186	0.00728443  	-0.0113348  	-9.74401e-05	-7.50385e-05	6.86459e-05 	-3.17197e-07	-0.00179742 	-1.27495e-06	-0.000111745	1.03474e-05 	-0.00366886 	-4.86787e-07	2.73254e-05 	-0.0100677  	-3.973e-07  	-1.04937e-06	-8.50776e-05	-1.48353e-06	5.60051e-07 	4.18342e-06 	0.00489848  	-2.01559e-05	1.87941e-07 	9.11374e-05 	0.000103288 	-4.12671e-05	-7.33143e-07	-0.00659663 	-5.15542e-05	-7.7791e-05 	-7.28317e-07	-0.000112389	7.14405e-06 
9.545 	3.55225e-07 	-0.000524508	-1.61757e-06	-2.21796e-05	0.000113128 	6.96301e-05 	1.20468e-06 	-0.00478648 	0.000143916 	0.00012784  	-0.00466915 	2.66045e-05 	-5.81747e-05	-2.43767e-06	6.33612e-05 	-4.32042e-07	-0.000182744	-0.000176121	-2.0358e-06 	-3.70073e-06	0.0001138   	-0.00572654 	0.000172193 	0.000340687 	-0.000100762	-5.55656e-05	-0.0182377  	0.00012902  	-7.06538e-05	-2.14103e-06	7.30264e-07 	-1.20724e-06	-4.19407e-05	2.50502e-05 	-1.02236e-06	9.34016e-05 	9.99908e-06 	-0.0134827  	-0.000154588	0.00771358  	-0.0098046  	-7.98451e-05	-6.85497e-05	8.22677e-05 	-2.3035e-07 	-0.00127985 	-1.27397e-06	-0.000101958	4.72685e-06 	-0.00223927 	-1.81472e-07	4.29292e-05 	-0.00925941 	-4.45815e-07	-8.19477e-07	-9.60272e-05	-1.41931e-06	8.03724e-07 	3.89686e-05 	0.00548726  	-7.883e-07  	3.66168e-07 	9.93615e-05 	0.00010725  	-2.70363e-05	-6.40551e-07	-0.00618606 	-4.74747e-05	-6.22389e-05	-2.6717e-07 	-0.000114181	2.24171e-05 
9.555 	3.56338e-07 	0.00249743  	-1.49743e-06	-3.49024e-05	0.000112594 	6.76324e-05 	1.30246e-06 	-0.00316497 	0.000162907 	0.000131151 	-0.00494157 	4.36921e-05 	-5.43201e-05	-2.38782e-06	5.93625e-05 	-3.36694e-07	-0.00016982 	-0.000165045	-2.21148e-06	-7.66331e-08	0.000131397 	-0.00588606 	0.000180046 	-0.00108051 	-0.000106618	-4.6133e-05 	-0.0185556  	0.000131168 	-6.26039e-05	-1.9557e-06 	8.69293e-07 	-1.19584e-06	-4.18733e-05	2.16426e-05 	-7.40767e-07	0.000104769 	1.91129e-05 	-0.0124292  	-0.000146607	0.00780992  	-0.00835002 	-6.18239e-05	-6.19831e-05	9.44199e-05 	-1.49924e-07	-0.00108411 	-1.27788e-06	-9.14279e-05	-1.47493e-06	-0.000960018	1.00716e-07 	5.63052e-05 	-0.00829175 	-5.05491e-07	-6.08164e-07	-0.000105797	-1.36363e-06	1.015e-06   	7.092e-05   	0.00571935  	1.93637e-05 	5.2178e-07  	0.000104655 	0.000107463 	-1.35386e-05	-5.8337e-07 	-0.00592087 	-4.47372e-05	-4.82737e-05	1.61866e-07 	-0.000114443	3.61607e-05 
9.565 	3.26718e-07 	0.005405    	-1.36843e-06	-4.71794e-05	0.000110483 	6.31438e-05 	1.33353e-06 	-0.00167858 	0.000178393 	0.000131418 	-0.00518837 	5.87698e-05 	-5.09035e-05	-2.29168e-06	5.62652e-05 	-2.79908e-07	-0.000156616	-0.000154474	-2.37542e-06	4.03309e-06 	0.000144774 	-0.00612285 	0.000183178 	-0.00270253 	-0.000111639	-3.96232e-05	-0.0187312  	0.00013137  	-5.41264e-05	-1.75996e-06	9.62762e-07 	-1.19093e-06	-4.23822e-05	1.63122e-05 	-4.81847e-07	0.000114031 	2.54606e-05 	-0.0112671  	-0.000136476	0.00757805  	-0.006998   	-4.39028e-05	-5.5455e-05 	0.000104656 	-7.92514e-08	-0.00122236 	-1.28794e-06	-8.03057e-05	-8.23833e-06	0.000117505 	3.53825e-07 	6.71759e-05 	-0.00720813 	-5.74654e-07	-4.20407e-07	-0.000114201	-1.31746e-06	1.18703e-06 	9.91244e-05 	0.00560085  	3.9781e-05  	6.52312e-07 	0.000107004 	0.000103834 	-1.2579e-06 	-5.63863e-07	-0.00581004 	-4.32376e-05	-3.6231e-05 	5.50171e-07 	-0.000113263	4.78029e-05 
9.575 	2.67662e-07 	0.00812148  	-1.23256e-06	-5.88549e-05	0.000106731 	5.63821e-05 	1.29598e-06 	-0.000359062	0.000190064 	0.000128467 	-0.00542061 	7.15331e-05 	-4.83363e-05	-2.1522e-06 	5.38601e-05 	-2.6243e-07 	-0.0001434  	-0.00014473 	-2.52347e-06	8.37923e-06 	0.000153643 	-0.00645766 	0.000181534 	-0.00451289 	-0.000115807	-3.62593e-05	-0.01875    	0.000129459 	-4.55792e-05	-1.55945e-06	1.00951e-06 	-1.19366e-06	-4.33844e-05	9.26173e-06 	-2.54501e-07	0.000121023 	2.90662e-05 	-0.0100365  	-0.000124478	0.00703364  	-0.00576846 	-2.65899e-05	-4.90758e-05	0.000112597 	-2.09745e-08	-0.00169351 	-1.30476e-06	-6.87482e-05	-1.55162e-05	0.000949528 	5.72912e-07 	7.53656e-05 	-0.00605438 	-6.51557e-07	-2.59922e-07	-0.000121087	-1.28117e-06	1.31433e-06 	0.000122811 	0.0051502   	5.99298e-05 	7.5593e-07  	0.00010648  	9.64093e-05 	9.40897e-06 	-5.82938e-07	-0.0058543  	-4.28213e-05	-2.63532e-05	8.90374e-07 	-0.00011077 	5.68661e-05 
9.585 	1.81556e-07 	0.0105784   	-1.09201e-06	-6.97933e-05	0.000101338 	4.76214e-05 	1.1902e-06  	0.000771496 	0.000197715 	0.000122223 	-0.00564745 	8.1764e-05  	-4.69802e-05	-1.97353e-06	5.19282e-05 	-2.83723e-07	-0.000130417	-0.000136067	-2.65193e-06	1.27125e-05 	0.000157859 	-0.0069053  	0.000175232 	-0.00649063 	-0.000119099	-3.61358e-05	-0.0185976  	0.000125349 	-3.72962e-05	-1.35972e-06	1.0095e-06  	-1.20473e-06	-4.47715e-05	7.41021e-07 	-6.6428e-08 	0.000125648 	3.00363e-05 	-0.00877585 	-0.000110934	0.00620268  	-0.00467383 	-1.03593e-05	-4.29445e-05	0.000117949 	2.30315e-08 	-0.00248317 	-1.32829e-06	-5.69118e-05	-2.3232e-05 	0.00150159  	7.54177e-07 	8.08022e-05 	-0.00487696 	-7.3439e-07 	-1.29067e-07	-0.000126334	-1.25456e-06	1.39289e-06 	0.000141373 	0.00439726  	7.92789e-05 	8.31481e-07 	0.000103232 	8.53716e-05 	1.81641e-05 	-6.40099e-07	-0.00604605 	-4.32897e-05	-1.87827e-05	1.17655e-06 	-0.000107122	6.29861e-05 
9.595 	7.1793e-08  	0.0127175   	-9.49151e-07	-7.98796e-05	9.4376e-05  	3.71827e-05 	1.01888e-06 	0.00170109  	0.000201252 	0.000112711 	-0.0058756  	8.93377e-05 	-4.7131e-05 	-1.7608e-06 	5.02499e-05 	-3.41994e-07	-0.000117886	-0.000128663	-2.75769e-06	1.67964e-05 	0.000157427 	-0.00747377 	0.000164563 	-0.0086067  	-0.000121484	-3.92146e-05	-0.0182607  	0.000119038 	-2.95752e-05	-1.16598e-06	9.63806e-07 	-1.22437e-06	-4.64125e-05	-8.96049e-06	7.61359e-08 	0.000127887 	2.85571e-05 	-0.00752044 	-9.61939e-05	0.00512033  	-0.00371892 	4.36272e-06 	-3.71447e-05	0.000120509 	5.16963e-08 	-0.00356408 	-1.35783e-06	-4.4947e-05 	-3.12799e-05	0.00174988  	8.95051e-07 	8.35155e-05 	-0.00372123 	-8.21281e-07	-2.88214e-08	-0.000129853	-1.23683e-06	1.42042e-06 	0.000154388 	0.00338208  	9.73174e-05 	8.78537e-07 	9.74843e-05 	7.10364e-05 	2.48157e-05 	-7.33453e-07	-0.0063696  	-4.44067e-05	-1.35587e-05	1.40436e-06 	-0.000102508	6.59258e-05 
9.605 	-5.73526e-08	0.0144927   	-8.06435e-07	-8.90207e-05	8.59811e-05 	2.54248e-05 	7.86952e-07 	0.00242773  	0.000200695 	0.000100065 	-0.00610886 	9.42247e-05 	-4.90043e-05	-1.51999e-06	4.86151e-05 	-4.34265e-07	-0.000105991	-0.000122617	-2.83821e-06	2.04189e-05 	0.000152491 	-0.00816371 	0.000149974 	-0.0108247  	-0.000122924	-4.53277e-05	-0.017728   	0.000110605 	-2.26693e-05	-9.83019e-07	8.74591e-07 	-1.25226e-06	-4.81574e-05	-1.95224e-05	1.68622e-07 	0.000127793 	2.48882e-05 	-0.00630198 	-8.06243e-05	0.0038295   	-0.00290107 	1.72087e-05 	-3.17416e-05	0.000120181 	6.47539e-08 	-0.00489702 	-1.39202e-06	-3.29941e-05	-3.95254e-05	0.00168214  	9.94239e-07 	8.36315e-05 	-0.00262973 	-9.10303e-07	4.11958e-08 	-0.000131593	-1.22667e-06	1.39629e-06 	0.000161627 	0.00215332  	0.000113571 	8.97399e-07 	8.95213e-05 	5.38401e-05 	2.92805e-05 	-8.59762e-07	-0.00680184 	-4.59088e-05	-1.06194e-05	1.57113e-06 	-9.71354e-05	6.5583e-05  
9.615 	-2.0088e-07 	0.0158706   	-6.6633e-07 	-9.7145e-05 	7.63545e-05 	1.27334e-05 	5.01415e-07 	0.00295889  	0.000196177 	8.45193e-05 	-0.00634786 	9.64892e-05 	-5.27256e-05	-1.25772e-06	4.68318e-05 	-5.56486e-07	-9.488e-05  	-0.000117941	-2.8916e-06 	2.34029e-05 	0.000143332 	-0.00896821 	0.000132057 	-0.0131016  	-0.000123378	-5.4183e-05 	-0.0169904  	0.000100211 	-1.67792e-05	-8.1499e-07 	7.45037e-07 	-1.28758e-06	-4.98435e-05	-3.06025e-05	2.0827e-07  	0.00012549  	1.93544e-05 	-0.00514769 	-6.4599e-05 	0.00237913  	-0.00221064 	2.78801e-05 	-2.67797e-05	0.000116974 	6.27055e-08 	-0.00643215 	-1.42893e-06	-2.11796e-05	-4.78081e-05	0.00129817  	1.05172e-06 	8.13628e-05 	-0.00164069 	-9.99479e-07	8.26397e-08 	-0.000131532	-1.22232e-06	1.32162e-06 	0.000163055 	0.000766362 	0.000127616 	8.89091e-07 	7.968e-05   	3.43243e-05 	3.15815e-05 	-1.01455e-06	-0.00731309 	-4.75143e-05	-9.80691e-06	1.67594e-06 	-9.1223e-05 	6.19935e-05 
9.625 	-3.53251e-07	0.0168317   	-5.3126e-07 	-0.000104202	6.57527e-05 	-4.90066e-07	1.71094e-07 	0.00331066  	0.000187937 	6.64052e-05 	-0.00658999 	9.62837e-05 	-5.83244e-05	-9.81029e-07	4.47332e-05 	-7.0368e-07 	-8.46608e-05	-0.000114565	-2.91664e-06	2.56145e-05 	0.000130352 	-0.00987293 	0.000111521 	-0.0153897  	-0.000122796	-6.5376e-05 	-0.016042   	8.80878e-05 	-1.20488e-05	-6.65355e-07	5.7926e-07  	-1.32898e-06	-5.13003e-05	-4.18471e-05	1.94193e-07 	0.00012117  	1.23349e-05 	-0.00407986 	-4.84876e-05	0.000822379 	-0.00163176 	3.61536e-05 	-2.22831e-05	0.000111004 	4.67482e-08 	-0.0081107  	-1.46614e-06	-9.61323e-06	-5.59457e-05	0.000609842 	1.06867e-06 	7.69968e-05 	-0.000786717	-1.08679e-06	9.83084e-08 	-0.000129682	-1.22168e-06	1.19919e-06 	0.000158833 	-0.000718724	0.000139094 	8.55328e-07 	6.83357e-05 	1.31163e-05 	3.18417e-05 	-1.19225e-06	-0.00786839 	-4.89347e-05	-1.0877e-05 	1.71955e-06 	-8.49956e-05	5.53275e-05 
9.635 	-5.08595e-07	0.0173703   	-4.03538e-07	-0.000110163	5.44787e-05 	-1.38394e-05	-1.9366e-07 	0.00350645  	0.000176314 	4.6141e-05  	-0.00682951 	9.38409e-05 	-6.57315e-05	-6.97179e-07	4.21845e-05 	-8.70126e-07	-7.54016e-05	-0.000112343	-2.91276e-06	2.69694e-05 	0.000114059 	-0.0108566  	8.91668e-05 	-0.0176371  	-0.00012113 	-7.84043e-05	-0.0148811  	7.4535e-05  	-8.56288e-06	-5.36781e-07	3.82185e-07 	-1.37461e-06	-5.23569e-05	-5.29004e-05	1.27388e-07 	0.000115079 	4.25093e-06 	-0.00311552 	-3.2645e-05 	-0.000785429	-0.00114342 	4.18856e-05 	-1.82562e-05	0.00010249  	1.86743e-08 	-0.00986706 	-1.50084e-06	1.61374e-06 	-6.37392e-05	-0.00035931 	1.04743e-06 	7.08808e-05 	-9.3742e-05 	-1.1702e-06 	9.19684e-08 	-0.000126089	-1.22238e-06	1.03329e-06 	0.000149305 	-0.00223941 	0.000147721 	7.98457e-07 	5.58891e-05 	-9.09388e-06	3.02732e-05 	-1.3864e-06 	-0.00842888 	-4.98861e-05	-1.35116e-05	1.70434e-06 	-7.86749e-05	4.58811e-05 
9.645 	-6.6093e-07 	0.017494    	-2.85308e-07	-0.000115019	4.28696e-05 	-2.69156e-05	-5.81329e-07	0.00357547  	0.000161731 	2.42188e-05 	-0.00705782 	8.94616e-05 	-7.47816e-05	-4.13428e-07	3.90873e-05 	-1.04956e-06	-6.71309e-05	-0.000111058	-2.88005e-06	2.74364e-05 	9.50455e-05 	-0.011892   	6.58571e-05 	-0.0197903  	-0.000118335	-9.26868e-05	-0.0135099  	5.99043e-05 	-6.34793e-06	-4.31095e-07	1.59405e-07 	-1.42223e-06	-5.28482e-05	-6.34151e-05	1.06649e-08 	0.000107515 	-4.44851e-06	-0.0022664  	-1.74028e-05	-0.00238878 	-0.000720621	4.50132e-05 	-1.46856e-05	9.17484e-05 	-1.92528e-08	-0.011631   	-1.52997e-06	1.24288e-05 	-7.09791e-05	-0.00157495 	9.91316e-07 	6.34056e-05 	0.000419756 	-1.24765e-06	6.8145e-08  	-0.000120826	-1.22196e-06	8.29603e-07 	0.000134981 	-0.00373297 	0.000153296 	7.21386e-07 	4.27523e-05 	-3.15789e-05	2.71633e-05 	-1.58985e-06	-0.00895342 	-5.00997e-05	-1.73348e-05	1.63425e-06 	-7.24734e-05	3.40627e-05 
9.655 	-8.04389e-07	0.0172229   	-1.78494e-07	-0.000118779	3.12829e-05 	-3.93369e-05	-9.79628e-07	0.00355097  	0.000144682 	1.18888e-06 	-0.00726391 	8.35003e-05 	-8.52196e-05	-1.36828e-07	3.53827e-05 	-1.23538e-06	-5.9839e-05 	-0.000110437	-2.81922e-06	2.70387e-05 	7.39714e-05 	-0.0129466  	4.24831e-05 	-0.0217955  	-0.000114371	-0.000107585	-0.0119357  	4.45882e-05 	-5.37466e-06	-3.49267e-07	-8.2974e-08 	-1.46926e-06	-5.26226e-05	-7.30617e-05	-1.5148e-07 	9.88117e-05 	-1.33015e-05	-0.001539   	-3.06136e-06	-0.00393401 	-0.000335838	4.55537e-05 	-1.15439e-05	7.91775e-05 	-6.44403e-08	-0.0133304  	-1.55037e-06	2.27779e-05 	-7.74526e-05	-0.00299321 	9.04475e-07 	5.49876e-05 	0.000743206 	-1.31711e-06	3.18873e-08 	-0.000113996	-1.21795e-06	5.94915e-07 	0.000116516 	-0.00513867 	0.000155706 	6.27488e-07 	2.93353e-05 	-5.36003e-05	2.28578e-05 	-1.79502e-06	-0.00940035 	-4.93333e-05	-2.193e-05  	1.51456e-06 	-6.65876e-05	2.03747e-05 
9.665 	-9.33437e-07	0.0165885   	-8.47581e-08	-0.00012147 	2.00822e-05 	-5.07496e-05	-1.37593e-06	0.00346841  	0.000125715 	-2.23576e-05	-0.00743494 	7.63491e-05 	-9.67104e-05	1.25973e-07 	3.1053e-05  	-1.4209e-06 	-5.34814e-05	-0.000110161	-2.73154e-06	2.58531e-05 	5.15356e-05 	-0.0139842  	1.99307e-05 	-0.0236003  	-0.000109215	-0.000122426	-0.0101709  	2.9005e-05  	-5.56319e-06	-2.91415e-07	-3.38513e-07	-1.51287e-06	-5.15477e-05	-8.15376e-05	-3.53051e-07	8.93279e-05 	-2.18488e-05	-0.000934886	1.01172e-05 	-0.00537113 	3.95297e-05 	4.36002e-05 	-8.79307e-06	6.52455e-05 	-1.14117e-07	-0.0148933  	-1.55893e-06	3.26238e-05 	-8.2952e-05 	-0.00456227 	7.91721e-07 	4.60512e-05 	0.000874095 	-1.37662e-06	-1.14803e-08	-0.000105728	-1.20803e-06	3.36901e-07 	9.46859e-05 	-0.00639997 	0.000154928 	5.20498e-07 	1.60327e-05 	-7.44356e-05	1.77418e-05 	-1.99417e-06	-0.00972922 	-4.73807e-05	-2.68594e-05	1.35169e-06 	-6.11927e-05	5.39212e-06 
9.675 	-1.04308e-06	0.0156318   	-5.46829e-09	-0.000123138	9.62167e-06 	-6.08366e-05	-1.75771e-06	0.00336347  	0.000105411 	-4.58083e-05	-0.00755695 	6.84203e-05 	-0.000108853	3.68902e-07 	2.61208e-05 	-1.59955e-06	-4.79829e-05	-0.000109883	-2.61883e-06	2.40057e-05 	2.84544e-05 	-0.0149667  	-9.5235e-07 	-0.0251559  	-0.000102859	-0.000136528	-0.00823316 	1.35837e-05 	-6.78995e-06	-2.56854e-07	-6.00621e-07	-1.5501e-06 	-4.9517e-05 	-8.85751e-05	-5.86789e-07	7.94339e-05 	-2.96486e-05	-0.000451071	2.19138e-05 	-0.00665562 	0.000433626 	3.9316e-05  	-6.38953e-06	5.04725e-05 	-1.6549e-07 	-0.0162509  	-1.55275e-06	4.19438e-05 	-8.72819e-05	-0.00622428 	6.5832e-07  	3.70103e-05 	0.000817803 	-1.42427e-06	-5.6611e-08 	-9.61757e-05	-1.19013e-06	6.38226e-08 	7.03544e-05 	-0.00746645 	0.000151028 	4.04396e-07 	3.21164e-06 	-9.34047e-05	1.222e-05   	-2.17964e-06	-0.00990251 	-4.40804e-05	-3.1684e-05 	1.15303e-06 	-5.64376e-05	-1.02622e-05
