q      	cage        
7.485 	-0.277475   
7.495 	-0.295803   
7.505 	-0.309335   
7.515 	-0.317531   
7.525 	-0.320046   
7.535 	-0.316749   
7.545 	-0.30772    
7.555 	-0.293249   
7.565 	-0.273827   
7.575 	-0.25012    
7.585 	-0.222947   
7.595 	-0.193246   
7.605 	-0.162037   
7.615 	-0.130382   
7.625 	-0.0993445  
7.635 	-0.0699485  
7.645 	-0.0431392  
7.655 	-0.0197474  
7.665 	-0.000458261
7.675 	0.0142133   
7.685 	0.0239414   
7.695 	0.0285996   
7.705 	0.028264    
7.715 	0.0232079   
7.725 	0.0138897   
7.735 	0.000932608 
7.745 	-0.014901   
7.755 	-0.0327411  
7.765 	-0.0516452  
7.775 	-0.070636   
7.785 	-0.0887401  
7.795 	-0.105027   
7.805 	-0.118643   
7.815 	-0.12885    
7.825 	-0.135047   
7.835 	-0.136796   
7.845 	-0.133839   
7.855 	-0.126108   
7.865 	-0.113722   
7.875 	-0.0969854  
7.885 	-0.0763757  
7.895 	-0.0525211  
7.905 	-0.0261777  
7.915 	0.00180097  
7.925 	0.0304973   
7.935 	0.0589649   
7.945 	0.0862649   
7.955 	0.111502    
7.965 	0.133857    
7.975 	0.152619    
7.985 	0.16721     
7.995 	0.177206    
8.005 	0.182352    
8.015 	0.182569    
8.025 	0.177954    
8.035 	0.168777    
8.045 	0.155468    
8.055 	0.138596    
8.065 	0.118849    
8.075 	0.0970059   
8.085 	0.0739032   
8.095 	0.0504054   
8.105 	0.0273706   
8.115 	0.00561857  
8.125 	-0.0140996  
8.135 	-0.0311286  
8.145 	-0.0449323  
8.155 	-0.0551109  
8.165 	-0.0614141  
8.175 	-0.0637468  
8.185 	-0.0621693  
8.195 	-0.0568913  
8.205 	-0.0482602  
8.215 	-0.0367437  
8.225 	-0.0229084  
8.235 	-0.00739475 
8.245 	0.00911052  
8.255 	0.0259035   
8.265 	0.0422921   
8.275 	0.0576241   
8.285 	0.0713135   
8.295 	0.0828628   
8.305 	0.0918823   
8.315 	0.0981041   
8.325 	0.101391    
8.335 	0.101738    
8.345 	0.0992754   
8.355 	0.0942533   
8.365 	0.087035    
8.375 	0.0780768   
8.385 	0.0679076   
8.395 	0.057105    
8.405 	0.0462694   
8.415 	0.0359978   
8.425 	0.0268574   
8.435 	0.0193611   
8.445 	0.0139451   
8.455 	0.0109497   
8.465 	0.0106048   
8.475 	0.0130197   
8.485 	0.0181774   
8.495 	0.0259354   
8.505 	0.0360308   
8.515 	0.0480905   
8.525 	0.0616465   
8.535 	0.0761545   
8.545 	0.0910162   
8.555 	0.105603    
8.565 	0.119284    
8.575 	0.131446    
8.585 	0.141527    
8.595 	0.149033    
8.605 	0.153559    
8.615 	0.154811    
8.625 	0.152612    
8.635 	0.146915    
8.645 	0.137803    
8.655 	0.12549     
8.665 	0.11031     
8.675 	0.0927079   
8.685 	0.0732205   
8.695 	0.0524594   
8.705 	0.0310861   
8.715 	0.00978811  
8.725 	-0.0107474  
8.735 	-0.029859   
8.745 	-0.0469362  
8.755 	-0.0614418  
8.765 	-0.0729323  
8.775 	-0.0810741  
8.785 	-0.0856556  
8.795 	-0.0865949  
8.805 	-0.0839421  
8.815 	-0.0778769  
8.825 	-0.0687013  
8.835 	-0.0568276  
8.845 	-0.0427623  
8.855 	-0.0270868  
8.865 	-0.0104352  
8.875 	0.00652995  
8.885 	0.0231421   
8.895 	0.0387558   
8.905 	0.0527702   
8.915 	0.0646511   
8.925 	0.0739498   
8.935 	0.0803188   
8.945 	0.0835237   
8.955 	0.0834499   
8.965 	0.0801055   
8.975 	0.073619    
8.985 	0.0642329   
8.995 	0.0522925   
9.005 	0.0382313   
9.015 	0.0225532   
9.025 	0.00581245  
9.035 	-0.0114086  
9.045 	-0.028522   
9.055 	-0.0449562  
9.065 	-0.0601782  
9.075 	-0.0737125  
9.085 	-0.0851586  
9.095 	-0.0942044  
9.105 	-0.100637   
9.115 	-0.104347   
9.125 	-0.105334   
9.135 	-0.1037     
9.145 	-0.0996466  
9.155 	-0.0934613  
9.165 	-0.0855073  
9.175 	-0.0762058  
9.185 	-0.066018   
9.195 	-0.0554256  
9.205 	-0.0449111  
9.215 	-0.034938   
9.225 	-0.0259324  
9.235 	-0.0182666  
9.245 	-0.0122444  
9.255 	-0.0080907  
9.265 	-0.00594303 
9.275 	-0.00584804 
9.285 	-0.0077611  
9.295 	-0.0115498  
9.305 	-0.0170011  
9.315 	-0.0238316  
9.325 	-0.0317008  
9.335 	-0.0402259  
9.345 	-0.0489993  
9.355 	-0.0576058  
9.365 	-0.0656404  
9.375 	-0.0727257  
9.385 	-0.0785275  
9.395 	-0.0827687  
9.405 	-0.0852407  
9.415 	-0.0858118  
9.425 	-0.0844321  
9.435 	-0.0811355  
9.445 	-0.0760377  
9.455 	-0.0693307  
9.465 	-0.0612748  
9.475 	-0.0521874  
9.485 	-0.0424291  
9.495 	-0.0323888  
9.505 	-0.0224672  
9.515 	-0.0130602  
9.525 	-0.00454206 
9.535 	0.00275006  
9.545 	0.00853005  
9.555 	0.0125749   
9.565 	0.0147339   
9.575 	0.0149353   
9.585 	0.0131889   
9.595 	0.00958628  
9.605 	0.00429732  
9.615 	-0.00243672 
9.625 	-0.0103125  
9.635 	-0.0189767  
9.645 	-0.02804    
9.655 	-0.0370922  
9.665 	-0.0457188  
9.675 	-0.0535171  
9.685 	-0.0601119  
9.695 	-0.0651703  
9.705 	-0.0684145  
9.715 	-0.0696328  
9.725 	-0.0686872  
9.735 	-0.0655191  
9.745 	-0.0601508  
9.755 	-0.0526844  
9.765 	-0.0432981  
9.775 	-0.0322379  
9.785 	-0.0198089  
9.795 	-0.00636257 
9.805 	0.00771667  
9.815 	0.0220264   
9.825 	0.0361615   
9.835 	0.0497295   
9.845 	0.0623653   
9.855 	0.0737441   
9.865 	0.0835933   
9.875 	0.0917019   
9.885 	0.0979267   
9.895 	0.102197    
9.905 	0.104514    
9.915 	0.10495     
9.925 	0.103646    
9.935 	0.100797    
9.945 	0.0966494   
9.955 	0.0914872   
9.965 	0.0856175   
9.975 	0.0793585   
9.985 	0.0730246   
9.995 	0.0669135   
