q      	H_200-H_21   	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	C_100-H_19   	H_200-H_16   	C_100-C_3    	C_100-H_24   	H_100-C_14   	C_100-C_13   	C_100-H_15   	H_100-C_1    	H_200-H_22   	H_100-N_7    	H_100-H_23   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_2    	H_200-C_12   	C_100-C_5    	H_200-C_3    	C_100-C_10   	H_100-C_13   	H_100-C_2    	C_100-C_2    	H_100-N_8    	H_200-C_5    	H_100-H_17   	H_100-H_24   	H_200-H_15   	C_100-H_22   	H_200-N_7    	H_200-H_23   	H_200-C_11   	C_100-H_17   	C_100-C_1    	H_200-C_1    	C_100-N_7    	C_100-C_14   	H_100-C_12   	C_100-H_21   	H_200-N_8    	H_200-H_24   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	C_100-C_11   	H_100-H_16   	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	C_100-H_23   	C_100-N_8    	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	C_100-H_18  
0.275 	-14.2976    	-509.923    	-16.6215    	-98.2611    	-92.5275    	-105.653    	-12.9889    	-512.84     	-108.972    	-101.454    	-591.358    	-91.3964    	-99.9888    	-14.2295    	-117.545    	-15.0255    	-101.876    	-81.1593    	-14.5692    	-91.7479    	-92.3594    	-553.875    	-85.2686    	-587.833    	-95.5797    	-91.8963    	-553.469    	-118.867    	-91.7195    	-12.9702    	-16.8017    	-14.8051    	-86.9863    	-120.537    	-15.5076    	-92.8536    	-81.074     	-587.675    	-99.7455    	-733.13     	-634.284    	-90.8877    	-87.2755    	-122.619    	-17.5694    	-595.144    	-13.7761    	-99.2215    	-90.7472    	-551.612    	-12.6311    	-86.4514    	-549.228    	-17.2364    	-13.0188    	-99.2292    	-16.0669    	-14.6838    	-95.3588    	-746.925    	-105.325    	-15.2887    	-105.266    	-85.1667    	-99.5365    	-13.7346    	-623.898    	-98.1612    	-85.3113    	-14.4544    	-96.3252    	-91.7444    
0.285 	-13.9195    	-503.251    	-16.3798    	-96.7309    	-90.4851    	-104.262    	-12.601     	-507.385    	-106.97     	-99.972     	-584.933    	-89.9756    	-98.5377    	-13.7931    	-115.998    	-14.6566    	-100.44     	-78.5082    	-14.1699    	-91.0529    	-90.7656    	-548.534    	-84.0119    	-585.045    	-93.6867    	-90.2464    	-552.042    	-117.173    	-90.575     	-12.5093    	-16.5593    	-14.5695    	-84.3213    	-119.338    	-15.1604    	-91.4422    	-78.23      	-591.008    	-99.2914    	-727.466    	-629.021    	-88.6124    	-85.0433    	-121.182    	-17.2744    	-595.013    	-13.3463    	-97.9801    	-88.6363    	-547.151    	-12.2505    	-84.1124    	-543.562    	-16.9763    	-12.596     	-97.7725    	-15.7194    	-14.3549    	-93.2489    	-738.847    	-103.989    	-14.9381    	-104.232    	-83.7489    	-98.8446    	-13.2753    	-622.364    	-96.1812    	-83.2909    	-14.1624    	-94.4702    	-89.3416    
0.295 	-13.4866    	-495.673    	-16.0867    	-94.8644    	-88.1569    	-102.568    	-12.1808    	-500.944    	-104.628    	-98.1662    	-576.674    	-88.2987    	-96.7886    	-13.3017    	-114.088    	-14.2329    	-98.6878    	-75.6316    	-13.7228    	-90.1494    	-88.8488    	-542.065    	-82.5625    	-580.545    	-91.4647    	-88.3278    	-549.465    	-115.104    	-89.2069    	-12.0051    	-16.2627    	-14.2952    	-81.3347    	-117.82     	-14.7565    	-89.7034    	-75.1614    	-593.307    	-98.6073    	-719.98     	-621.955    	-86.0139    	-82.4854    	-119.392    	-16.9254    	-593.687    	-12.8658    	-96.4009    	-86.2115    	-541.002    	-11.832     	-81.5066    	-536.233    	-16.6665    	-12.1386    	-96.0205    	-15.3126    	-13.9831    	-90.7967    	-728.783    	-102.319    	-14.534     	-102.874    	-82.1333    	-97.9131    	-12.7645    	-619.257    	-93.8448    	-81.023     	-13.826     	-92.2969    	-86.6672    
0.305 	-13.0062    	-487.25     	-15.7483    	-92.6965    	-85.592     	-100.618    	-11.7361    	-493.553    	-102.018    	-96.0785    	-566.705    	-86.3976    	-94.7829    	-12.7644    	-111.858    	-13.7625    	-96.661     	-72.5923    	-13.2365    	-89.0451    	-86.6381    	-534.531    	-80.9391    	-574.332    	-88.96      	-86.1782    	-545.694    	-112.709    	-87.634     	-11.4671    	-15.9183    	-13.9871    	-78.0876    	-116.023    	-14.3033    	-87.6615    	-71.9327    	-594.403    	-97.7029    	-710.875    	-613.255    	-83.1461    	-79.6482    	-117.297    	-16.5321    	-591.118    	-12.3437    	-94.5116    	-83.5209    	-533.166    	-11.3824    	-78.6867    	-527.28     	-16.3151    	-11.655     	-94.0122    	-14.8551    	-13.5751    	-88.0522    	-717.022    	-100.356    	-14.0844    	-101.224    	-80.3416    	-96.7578    	-12.2124    	-614.602    	-91.2032    	-78.5499    	-13.4511    	-89.8514    	-83.7809    
0.315 	-12.4865    	-478.049    	-15.3715    	-90.2655    	-82.8406    	-98.4623    	-11.275     	-485.26     	-99.2136    	-93.7524    	-555.174    	-84.3057    	-92.5637    	-12.1911    	-109.353    	-13.2539    	-94.402     	-69.4524    	-12.7197    	-87.7506    	-84.1665    	-526.009    	-79.1622    	-566.433    	-86.2213    	-83.837     	-540.7      	-110.037    	-85.8774    	-10.9046    	-15.5333    	-13.65      	-74.6425    	-113.988    	-13.8086    	-85.3449    	-68.6077    	-594.151    	-96.5908    	-700.36     	-603.107    	-80.0651    	-76.581     	-114.944    	-16.1044    	-587.28     	-11.7894    	-92.344     	-80.6144    	-523.674    	-10.9085    	-75.7065    	-516.769    	-15.9307    	-11.1538    	-91.7884    	-14.356     	-13.1377    	-85.0676    	-703.859    	-98.1462    	-13.5974    	-99.3166    	-78.3971    	-95.397     	-11.6292    	-608.446    	-88.3103    	-75.9149    	-13.0434    	-87.1818    	-80.7421    
0.325 	-11.9358    	-468.143    	-14.9631    	-87.6122    	-79.9532    	-96.1487    	-10.805     	-476.124    	-96.2858    	-91.2327    	-542.247    	-82.0575    	-90.175     	-11.5917    	-106.622    	-12.7155    	-91.9543    	-66.2719    	-12.1813    	-86.2784    	-81.4702    	-516.58     	-77.2536    	-556.906    	-83.2981    	-81.3444    	-534.477    	-107.141    	-83.9597    	-10.3272    	-15.1149    	-13.289     	-71.062     	-111.755    	-13.2807    	-82.7861    	-65.248     	-592.435    	-95.2854    	-688.651    	-591.706    	-76.827     	-73.3347    	-112.385    	-15.6519    	-582.165    	-11.2124    	-89.9334    	-77.543     	-512.588    	-10.4175    	-72.6194    	-504.791    	-15.5215    	-10.6431    	-89.3909    	-13.8245    	-12.6779    	-81.8961    	-689.588    	-95.7341    	-13.0811    	-97.1899    	-76.3241    	-93.8507    	-11.0253    	-600.859    	-85.221     	-73.1617    	-12.6094    	-84.3368    	-77.6088    
0.335 	-11.3626    	-457.609    	-14.5299    	-84.7792    	-76.979     	-93.7252    	-10.3337    	-466.211    	-93.3014    	-88.5642    	-528.103    	-79.6874    	-87.6601    	-10.976     	-103.71     	-12.1559    	-89.3612    	-63.1071    	-11.6299    	-84.6435    	-78.5877    	-506.334    	-75.2358    	-545.838    	-80.2399    	-78.7401    	-527.04     	-104.073    	-81.9047    	-9.74405    	-14.6703    	-12.9093    	-67.4069    	-109.365    	-12.7276    	-80.0209    	-61.9109    	-589.172    	-93.8035    	-675.959    	-579.254    	-73.4874    	-69.9608    	-109.668    	-15.184     	-575.785    	-10.6219    	-87.3179    	-74.3574    	-500.001    	-9.91617    	-69.4771    	-491.461    	-15.0958    	-10.1309    	-86.8613    	-13.2701    	-12.2024    	-78.5905    	-674.495    	-93.1665    	-12.544     	-94.8829    	-74.1479    	-92.1407    	-10.4108    	-591.926    	-81.9908    	-70.3329    	-12.155     	-81.3648    	-74.4359    
0.345 	-10.7755    	-446.524    	-14.079     	-81.8096    	-73.9649    	-91.2367    	-9.86757    	-455.597    	-90.3214    	-85.7903    	-512.935    	-77.2291    	-85.0609    	-10.3535    	-100.664    	-11.5835    	-86.665     	-60.009     	-11.0735    	-82.8624    	-75.5597    	-495.365    	-73.1319    	-533.342    	-77.0947    	-76.0628    	-518.425    	-100.882    	-79.7368    	-9.16403    	-14.2066    	-12.5156    	-63.7354    	-106.858    	-12.1577    	-77.0874    	-58.649     	-584.313    	-92.1631    	-662.492    	-565.956    	-70.0993    	-66.5099    	-106.841    	-14.7094    	-568.175    	-10.0269    	-84.5374    	-71.1065    	-486.033    	-9.41141    	-66.3286    	-476.918    	-14.6611    	-9.62429    	-84.2405    	-12.7019    	-11.7178    	-75.2021    	-658.849    	-90.489     	-11.994     	-92.4351    	-71.8935    	-90.2897    	-9.79505    	-581.754    	-78.6735    	-67.4696    	-11.6865    	-78.3126    	-71.274     
0.355 	-10.1828    	-434.97     	-13.6168    	-78.7465    	-70.9545    	-88.725     	-9.41275    	-444.365    	-87.4001    	-82.9527    	-496.941    	-74.7149    	-82.4168    	-9.73323    	-97.5302    	-11.006     	-83.9059    	-57.0229    	-10.5199    	-80.953     	-72.4272    	-483.769    	-70.9646    	-519.56     	-73.9084    	-73.349     	-508.689    	-97.6161    	-77.4808    	-8.59523    	-13.7307    	-12.1128    	-60.1015    	-104.27     	-11.5788    	-74.0257    	-55.5081    	-577.846    	-90.3835    	-648.445    	-552.014    	-66.7127    	-63.0313    	-103.948    	-14.2359    	-559.388    	-9.43576    	-81.6329    	-67.837     	-470.834    	-8.90956    	-63.2189    	-461.318    	-14.2244    	-9.12999    	-81.5672    	-12.1285    	-11.2304    	-71.7795    	-642.896    	-87.7455    	-11.4388    	-89.8856    	-69.586     	-88.3207    	-9.18702    	-570.467    	-75.3209    	-64.6102    	-11.2097    	-75.2244    	-68.1682    
0.365 	-9.59223    	-423.031    	-13.1495    	-75.6319    	-67.987     	-86.2273    	-8.97438    	-432.605    	-84.5832    	-80.0902    	-480.324    	-72.1746    	-79.7642    	-9.12359    	-94.3496    	-10.4309    	-81.1214    	-54.1866    	-9.97585    	-78.9344    	-69.2318    	-471.645    	-68.7562    	-504.657    	-70.7234    	-70.6326    	-497.91     	-94.3207    	-75.1609    	-8.04495    	-13.2489    	-11.7052    	-56.5538    	-101.635    	-10.9983    	-70.877     	-52.5269    	-569.796    	-88.4848    	-633.997    	-537.622    	-63.3732    	-59.5716    	-101.03     	-13.7705    	-549.499    	-8.85618    	-78.6458    	-64.5921    	-454.576    	-8.41654    	-60.1883    	-444.837    	-13.7919    	-8.65365    	-78.8775    	-11.5581    	-10.7458    	-68.368     	-626.858    	-84.9771    	-10.8856    	-87.2726    	-67.2492    	-86.2571    	-8.59467    	-558.199    	-71.981     	-61.7896    	-10.7303    	-72.1413    	-65.1574    
0.375 	-9.01132    	-410.787    	-12.6828    	-72.5059    	-65.0971    	-83.7758    	-8.55668    	-420.41     	-81.9077    	-77.2379    	-463.288    	-69.6359    	-77.1355    	-8.53214    	-91.1613    	-9.86481    	-78.3454    	-51.5307    	-9.44741    	-76.8262    	-66.0141    	-459.092    	-66.528     	-488.817    	-67.5783    	-67.944     	-486.184    	-91.0357    	-72.8007    	-7.51959    	-12.7672    	-11.2968    	-53.1354    	-98.9836    	-10.4233    	-67.6823    	-49.7365    	-560.226    	-86.4877    	-619.313    	-522.967    	-60.1213    	-56.1738    	-98.1245    	-13.3189    	-538.601    	-8.29497    	-75.6166    	-61.4109    	-437.455    	-7.93769    	-57.2717    	-427.666    	-13.3688    	-8.20006    	-76.204     	-10.9981    	-10.2691    	-65.0082    	-610.926    	-82.2214    	-10.3407    	-84.6321    	-64.9058    	-84.1218    	-8.02501    	-545.099    	-68.6979    	-59.0389    	-10.2532    	-69.1002    	-62.2737    
0.385 	-8.44681    	-398.32     	-12.2217    	-69.4061    	-62.3136    	-81.3972    	-8.16294    	-407.878    	-79.4011    	-74.4271    	-446.032    	-67.123     	-74.5587    	-7.96552    	-87.9998    	-9.31359    	-75.6079    	-49.0774    	-8.93965    	-74.6487    	-62.8134    	-446.208    	-64.2999    	-472.241    	-64.507     	-65.3101    	-473.626    	-87.7969    	-70.4227    	-7.02448    	-12.2907    	-10.891     	-49.8826    	-96.3418    	-9.85997    	-64.4823    	-47.1596    	-549.234    	-84.4127    	-604.533    	-508.221    	-56.992     	-52.8771    	-95.2617    	-12.8858    	-526.802    	-7.75803    	-72.5846    	-58.3274    	-419.682    	-7.47768    	-54.4978    	-410.005    	-12.9594    	-7.77299    	-73.5755    	-10.455     	-9.80483    	-61.736     	-595.26     	-79.5122    	-9.80992    	-81.9979    	-62.577     	-81.9367    	-7.48392    	-531.324    	-65.5102    	-56.3846    	-9.78304    	-66.1333    	-59.5417    
0.395 	-7.90469    	-385.712    	-11.7707    	-66.367     	-59.6598    	-79.1123    	-7.79542    	-395.109    	-77.0813    	-71.6844    	-428.748    	-64.6566    	-72.0573    	-7.42935    	-84.8952    	-8.78222    	-72.9345    	-46.841     	-8.45667    	-72.4216    	-59.6668    	-433.09     	-62.0901    	-455.144    	-61.5384    	-62.7533    	-460.364    	-84.6346    	-68.0479    	-6.56387    	-11.8239    	-10.4908    	-46.8247    	-93.7317    	-9.3139     	-61.3162    	-44.811     	-536.948    	-82.2801    	-589.781    	-493.541    	-54.0139    	-49.7158    	-92.4681    	-12.4747    	-514.226    	-7.25022    	-69.5869    	-55.3708    	-401.484    	-7.04044    	-51.8894    	-392.063    	-12.5671    	-7.37518    	-71.0164    	-9.93448    	-9.35663    	-58.5819    	-579.983    	-76.8784    	-9.29809    	-79.4004    	-60.2818    	-79.7229    	-6.97614    	-517.037    	-62.4512    	-53.8488    	-9.32394    	-63.2678    	-56.9789    
0.405 	-7.39016    	-373.041    	-11.3333    	-63.4192    	-57.153     	-76.9359    	-7.45541    	-382.202    	-74.9568    	-69.0316    	-411.619    	-62.254     	-69.6497    	-6.92817    	-81.8727    	-8.27479    	-70.3464    	-44.8279    	-8.00153    	-70.1647    	-56.6088    	-419.831    	-59.915     	-437.747    	-58.696     	-60.2919    	-446.536    	-81.5735    	-65.6955    	-6.14086    	-11.3705    	-10.0987    	-43.984     	-91.1705    	-8.78979    	-58.2212    	-42.6974    	-523.529    	-80.1094    	-575.154    	-479.067    	-51.2094    	-46.7189    	-89.7642    	-12.0876    	-501.009    	-6.77534    	-66.6579    	-52.5647    	-383.093    	-6.62915    	-49.4626    	-374.05     	-12.1941    	-7.00837    	-68.5465    	-9.44105    	-8.92746    	-55.5705    	-565.189    	-74.3441    	-8.8092     	-76.8665    	-58.0372    	-77.4996    	-6.50519    	-502.405    	-59.548     	-51.4483    	-8.87922    	-60.5258    	-54.5953    
0.415 	-6.9075     	-360.385    	-10.9124    	-60.5894    	-54.8045    	-74.8769    	-7.14324    	-369.258    	-73.0271    	-66.4857    	-394.814    	-59.9287    	-67.3493    	-6.46539    	-78.9523    	-7.79442    	-67.8597    	-43.037     	-7.57624    	-67.8967    	-53.6702    	-406.522    	-57.7888    	-420.272    	-55.9979    	-57.9399    	-432.293    	-78.6328    	-63.3826    	-5.75742    	-10.9334    	-9.71656    	-41.3757    	-88.6712    	-8.29149    	-55.2315    	-40.8179    	-509.159    	-77.9193    	-560.731    	-464.919    	-48.5946    	-43.9104    	-87.1648    	-11.7258    	-487.294    	-6.33613    	-63.8284    	-49.9268    	-364.745    	-6.2462     	-47.2274    	-356.175    	-11.8415    	-6.6733     	-66.1808    	-8.97823    	-8.5195     	-52.7207    	-550.935    	-71.9281    	-8.3463     	-74.4193    	-55.8577    	-75.2846    	-6.07344    	-487.593    	-56.8214    	-49.1953    	-8.45165    	-57.9241    	-52.3941    
0.425 	-6.46008    	-347.819    	-10.5101    	-57.8997    	-52.6201    	-72.9387    	-6.85839    	-356.374    	-71.2836    	-64.0589    	-378.487    	-57.6903    	-65.1647    	-6.04335    	-76.1488    	-7.3433     	-65.4864    	-41.4601    	-7.18183    	-65.6352    	-50.8784    	-393.248    	-55.7235    	-402.941    	-53.4566    	-55.7067    	-417.787    	-75.8259    	-61.124     	-5.41442    	-10.5148    	-9.34581    	-39.008     	-86.2424    	-7.82196    	-52.3778    	-39.1648    	-494.041    	-75.7269    	-546.569    	-451.198    	-46.1793    	-41.3084    	-84.6794    	-11.389     	-473.231    	-5.93426    	-61.1254    	-47.4695    	-346.674    	-5.89317    	-45.1875    	-338.644    	-11.5098    	-6.36978    	-63.9297    	-8.54843    	-8.13415    	-50.0457    	-537.251    	-69.6442    	-7.91159    	-72.0773    	-53.7552    	-73.0934    	-5.68207    	-472.764    	-54.2858    	-47.0971    	-8.04333    	-55.4739    	-50.3719    
0.435 	-6.05034    	-335.414    	-10.1278    	-55.3676    	-50.6       	-71.1191    	-6.59953    	-343.644    	-69.7104    	-61.7584    	-362.774    	-55.5449    	-63.1       	-5.66327    	-73.4721    	-6.9227     	-63.2337    	-40.0831    	-6.81841    	-63.3964    	-48.2564    	-380.09     	-53.7286    	-385.966    	-51.0797    	-53.5978    	-403.173    	-73.161     	-58.9322    	-5.11167    	-10.116     	-8.9873     	-36.8829    	-83.8887    	-7.38329    	-49.6871    	-37.7245    	-478.389    	-73.548     	-532.704    	-437.984    	-43.9674    	-38.9256    	-82.3122    	-11.0763    	-458.97     	-5.57041    	-58.5713    	-45.1999    	-329.107    	-5.57089    	-43.3413    	-321.65     	-11.1983    	-6.0968     	-61.799     	-8.15304    	-7.77213    	-47.553     	-524.139    	-67.5007    	-7.50637    	-69.8551    	-51.7393    	-70.9394    	-5.33119    	-458.073    	-51.9497    	-45.1566    	-7.65569    	-53.1819    	-48.5198    
0.445 	-5.67979    	-323.24     	-9.76599    	-53.0058    	-48.7397    	-69.4114    	-6.36469    	-331.156    	-68.2858    	-59.5874    	-347.79     	-53.4953    	-61.1548    	-5.32539    	-70.9273    	-6.53305    	-61.1046    	-38.8869    	-6.4852     	-61.1951    	-45.8225    	-367.123    	-51.8114    	-369.548    	-48.8694    	-51.6147    	-388.604    	-70.6408    	-56.8174    	-4.84804    	-9.7376     	-8.64144    	-34.9965    	-81.611     	-6.9767     	-47.1818    	-36.4781    	-462.428    	-71.3967    	-519.155    	-425.336    	-41.9572    	-36.7692    	-80.0628    	-10.7856    	-444.66     	-5.24432    	-56.1841    	-43.1197    	-312.256    	-5.27945    	-41.6818    	-305.375    	-10.9057    	-5.85262    	-59.7901    	-7.79242    	-7.43345    	-45.2449    	-511.574    	-65.5012    	-7.13111    	-67.7624    	-49.817     	-68.8339    	-5.01994    	-443.666    	-49.8153    	-43.3723    	-7.28959    	-51.0498    	-46.824     
0.455 	-5.34902    	-311.361    	-9.42457    	-50.8225    	-47.0301    	-67.8048    	-6.15135    	-318.995    	-66.983     	-57.5446    	-333.632    	-51.5411    	-59.3251    	-5.02898    	-68.5148    	-6.17398    	-59.0986    	-37.8482    	-6.1807     	-59.0438    	-43.5906    	-354.417    	-49.9769    	-353.87     	-46.8238    	-49.7555    	-374.227    	-68.2639    	-54.7871    	-4.62152    	-9.37953    	-8.3082     	-33.3394    	-79.4069    	-6.60261    	-44.8794    	-35.4031    	-446.381    	-69.2849    	-505.926    	-413.295    	-40.1424    	-34.8414    	-77.9266    	-10.5145    	-430.448    	-4.95488    	-53.9768    	-41.2264    	-296.315    	-5.01829    	-40.1977    	-289.983    	-10.6299    	-5.63488    	-57.9006    	-7.46601    	-7.11753    	-43.119     	-499.514    	-63.6447    	-6.78555    	-65.8051    	-47.9927    	-66.7855    	-4.74658    	-429.678    	-47.8798    	-41.7394    	-6.9453     	-49.0752    	-45.2667    
0.465 	-5.05779    	-299.839    	-9.10284    	-48.8212    	-45.4589    	-66.2853    	-5.95655    	-307.235    	-65.7721    	-55.6256    	-320.372    	-49.6792    	-57.6034    	-4.77248    	-66.2314    	-5.84444    	-57.2116    	-36.9407    	-5.90275    	-56.9533    	-41.5698    	-342.033    	-48.2278    	-339.091    	-44.9367    	-48.0151    	-360.181    	-66.0245    	-52.8466    	-4.42939    	-9.04111    	-7.98721    	-31.8983    	-77.2713    	-6.26067    	-42.7926    	-34.4738    	-430.466    	-67.2227    	-493.009    	-401.881    	-38.5123    	-33.1396    	-75.8952    	-10.2597    	-416.467    	-4.70027    	-51.9575    	-39.5132    	-281.457    	-4.78623    	-38.8742    	-275.615    	-10.3684    	-5.44077    	-56.1246    	-7.17239    	-6.82325    	-41.1688    	-487.901    	-61.926     	-6.46875    	-63.9847    	-46.2686    	-64.8008    	-4.50863    	-416.228    	-46.135     	-40.2495    	-6.62257    	-47.2521    	-43.8275    
