q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
8.075 	1.02079e-05 	0.00017404  	-0.00950006 	-0.011953   	2.14488e-05 	8.09049e-06 	-0.000380984	-0.000288893	0.000263737 	1.89022e-05 	0.0117965   	-0.000242311	-0.00169069 	0.0204715   	0.00074545  	3.61848e-06 	-7.67965e-05	0.000743627 	1.69134e-05 	3.4945e-05  	-5.71162e-05	0.0167755   	0.0154319   	-0.000325602	0.0156745   	0.000311322 	0.0076329   	6.14475e-05 	-7.83011e-05	5.83196e-06 	-0.0107325  	0.000101124 	8.83816e-06 	-0.000976016	0.00678591  	0.000173501 	-3.00404e-05	0.000505293 	-0.000141809	0.221904    	0.00742407  	-0.000217846	9.43321e-06 	-0.00984058 	1.34966e-05 	0.000196377 	0.000162941 	-0.000517422	0.0181501   	2.44973e-05 	-0.000341458	4.61839e-05 	0.0264429   	5.35124e-06 	1.67126e-05 	-0.000460087	9.61645e-06 	-4.02483e-07	-0.000228911	1.84462e-05 	2.60108e-05 	0.000208366 	-0.000180857	0.000217715 	2.15847e-06 	0.0069276   	2.52978e-05 	7.95211e-05 	1.57821e-05 	0.000330074 	-0.000688635	0.000282743 
8.085 	1.0039e-05  	9.38655e-05 	-0.013099   	-0.0133148  	2.06706e-05 	7.75051e-06 	-0.000420237	-0.000315532	0.00020566  	1.73768e-05 	0.0112437   	-0.000199801	-0.00221832 	0.0185948   	0.000717744 	4.76144e-06 	-7.30323e-05	0.000725328 	1.62569e-05 	7.31585e-06 	-5.3873e-05 	0.0157155   	0.0155386   	-0.00031956 	-0.0174017  	0.000512552 	0.00548187  	-2.30499e-05	-5.55491e-05	6.38742e-06 	-0.0138695  	0.000161719 	8.13832e-06 	-0.00142942 	0.00869296  	0.00012097  	-7.1337e-05 	0.000519048 	-0.000124194	0.211898    	0.00375638  	-0.000249566	-6.45395e-05	-0.0123834  	1.27624e-05 	0.000170588 	0.000185939 	-0.000547304	0.0149323   	2.42455e-05 	-0.000331132	6.69586e-05 	0.0215977   	5.30527e-06 	1.53513e-05 	-0.000496108	1.0132e-05  	-3.09484e-08	-0.000191601	1.80082e-05 	3.84339e-05 	0.000159428 	-0.000210402	0.000197248 	2.40682e-06 	0.00477171  	-8.15304e-06	7.71663e-05 	1.4542e-05  	0.000356387 	-0.000709394	0.000192688 
8.095 	9.70309e-06 	8.72959e-06 	-0.0166326  	-0.0142899  	1.96773e-05 	6.2879e-06  	-0.000453604	-0.000339239	0.00014802  	1.56142e-05 	0.0103386   	-0.000157089	-0.00267912 	0.0165179   	0.000678617 	5.89398e-06 	-6.86852e-05	0.000692834 	1.54698e-05 	-2.01231e-05	-4.69987e-05	0.0145804   	0.015389    	-0.000309359	-0.0478763  	0.000685236 	0.00321025  	-0.00010786 	-3.0832e-05 	6.95133e-06 	-0.0168168  	0.000216317 	7.35328e-06 	-0.00188237 	0.0106865   	6.85182e-05 	-0.000112049	0.000528585 	-0.000107372	0.198037    	7.26079e-05 	-0.000277308	-0.000131591	-0.0145905  	1.2073e-05  	0.00013894  	0.000203557 	-0.000571752	0.0114975   	2.37197e-05 	-0.000318901	7.89862e-05 	0.016613    	5.21371e-06 	1.38098e-05 	-0.000523747	1.04857e-05 	2.94561e-07 	-0.000152724	1.73535e-05 	5.40314e-05 	0.000107624 	-0.000235989	0.000164082 	2.76186e-06 	0.00276098  	-3.83448e-05	6.79702e-05 	1.32216e-05 	0.000377034 	-0.000723372	0.00010246  
8.105 	9.20763e-06 	-7.85516e-05	-0.0199729  	-0.0147936  	1.85024e-05 	3.40589e-06 	-0.000479416	-0.000359307	9.28374e-05 	1.36675e-05 	0.00909991  	-0.000114739	-0.00305272 	0.0143128   	0.000629364 	6.98649e-06 	-6.29749e-05	0.000647446 	1.45778e-05 	-4.62156e-05	-3.6401e-05 	0.0134181   	0.0150043   	-0.000295316	-0.0745164  	0.000833166 	0.000913272 	-0.000190806	-4.39816e-06	7.51239e-06 	-0.0194948  	0.000264047 	6.51744e-06 	-0.00231462 	0.0127403   	1.78773e-05 	-0.000150298	0.000534985 	-9.1326e-05 	0.181209    	-0.00351094 	-0.000299882	-0.00018952 	-0.0163699  	1.14429e-05 	0.000103298 	0.000215577 	-0.000589619	0.00794914  	2.29465e-05 	-0.000304507	8.19132e-05 	0.0116844   	5.09249e-06 	1.21499e-05 	-0.000542285	1.0678e-05  	5.74056e-07 	-0.000113324	1.65017e-05 	7.24939e-05 	5.44291e-05 	-0.000255862	0.000123787 	3.20693e-06 	0.000992225 	-6.43399e-05	5.30658e-05 	1.18563e-05 	0.000391622 	-0.000730025	1.49296e-05 
8.115 	8.56572e-06 	-0.00016513 	-0.0230003  	-0.0147575  	1.71825e-05 	-1.12775e-06	-0.000496199	-0.000375183	4.20403e-05 	1.15953e-05 	0.00755554  	-7.32892e-05	-0.00332111 	0.0120537   	0.000571572 	8.01156e-06 	-5.51956e-05	0.000590828 	1.36091e-05 	-6.98496e-05	-2.21527e-05	0.0122749   	0.0144109   	-0.000277858	-0.096213   	0.000960711 	-0.00131208 	-0.000269783	2.34451e-05 	8.06027e-06 	-0.0218337  	0.000304259 	5.66644e-06 	-0.0027068  	0.014822    	-2.93255e-05	-0.000184316	0.000539338 	-7.59915e-05	0.162372    	-0.00688038 	-0.000316249	-0.000236402	-0.0176443  	1.08839e-05 	6.56027e-05 	0.000221927 	-0.000599937	0.00439184  	2.1957e-05  	-0.000287804	7.57025e-05 	0.00699995  	4.95927e-06 	1.04364e-05 	-0.00055122 	1.07149e-05 	8.09925e-07 	-7.44338e-05	1.54776e-05 	9.33546e-05 	1.30852e-06 	-0.000268446	8.20485e-05 	3.72345e-06 	-0.000449632	-8.53182e-05	3.37692e-05 	1.04811e-05 	0.000399933 	-0.000728981	-6.70738e-05
8.125 	7.79562e-06 	-0.000248226	-0.0256077  	-0.014132   	1.57561e-05 	-7.47269e-06	-0.000502731	-0.000386484	-2.6058e-06 	9.46011e-06 	0.00574132  	-3.32487e-05	-0.00346923 	0.00981428  	0.000507055 	8.94458e-06 	-4.47556e-05	0.000524945 	1.2593e-05  	-9e-05      	-4.49158e-06	0.0111935   	0.0136391   	-0.000257508	-0.112021   	0.00107261  	-0.00337058 	-0.000342829	5.23387e-05 	8.58581e-06 	-0.0237768  	0.000336538 	4.83574e-06 	-0.00304113 	0.0168936   	-7.16203e-05	-0.000212513	0.000542693 	-6.1276e-05 	0.142514    	-0.00992794 	-0.000325556	-0.000270659	-0.0183537  	1.04047e-05 	2.77867e-05 	0.000222684 	-0.000601953	0.000927616 	2.07855e-05 	-0.000268762	6.06243e-05 	0.00273416  	4.83263e-06 	8.73455e-06 	-0.000550281	1.06072e-05 	1.00655e-06 	-3.7048e-05 	1.43103e-05 	0.000116005 	-5.03294e-05	-0.000272402	4.44444e-05 	4.2914e-06  	-0.00149473 	-0.00010061 	1.15249e-05 	9.12953e-06 	0.000401916 	-0.000720054	-0.000140864
8.135 	6.91999e-06 	-0.000325221	-0.0277046  	-0.0128892  	1.42621e-05 	-1.57106e-05	-0.000498098	-0.000392997	-3.95624e-05	7.32605e-06 	0.00369976  	4.90281e-06 	-0.00348545 	0.00766567  	0.000437787 	9.76416e-06 	-3.12103e-05	0.000451979 	1.15593e-05 	-0.000105768	1.61862e-05 	0.0102114   	0.0127225   	-0.000234868	-0.121193   	0.00117379  	-0.00517226 	-0.000408185	8.18817e-05 	9.08109e-06 	-0.025282   	0.000360706 	4.0593e-06  	-0.00330205 	0.0189124   	-0.000107739	-0.000233531	0.000546012 	-4.70702e-05	0.122613    	-0.0125555  	-0.000327177	-0.000291113	-0.0184573  	1.00113e-05 	-8.29784e-06	0.000218064 	-0.000595169	-0.00234741 	1.94683e-05 	-0.000247471	3.72367e-05 	-0.000958515	4.73124e-06 	7.10812e-06 	-0.000539445	1.03699e-05 	1.16989e-06 	-2.09381e-06	1.30321e-05 	0.000139717 	-9.91728e-05	-0.000266689	1.62388e-05 	4.88986e-06 	-0.0020908  	-0.000109722	-1.21527e-05	7.83307e-06 	0.000397684 	-0.000703266	-0.000203992
8.145 	5.96494e-06 	-0.000393744	-0.0292196  	-0.0110241  	1.2739e-05  	-2.58421e-05	-0.000481731	-0.000394685	-6.75744e-05	5.25675e-06 	0.00147866  	4.07149e-05 	-0.00336198 	0.00567379  	0.000365836 	1.04526e-05 	-1.42888e-05	0.000374256 	1.05369e-05 	-0.000116415	3.93391e-05 	0.00935943  	0.0116969   	-0.000210606	-0.123206   	0.00126913  	-0.00663571 	-0.000464356	0.000111641 	9.53953e-06 	-0.0263233  	0.000376815 	3.36835e-06 	-0.00347672 	0.0208323   	-0.000136653	-0.0002463  	0.000550131 	-3.32623e-05	0.103603    	-0.0146778  	-0.000320732	-0.000297033	-0.017935   	9.70661e-06 	-4.09527e-05	0.000208413 	-0.000579361	-0.00534615 	1.80426e-05 	-0.000224136	6.35699e-06 	-0.00394866 	4.67298e-06 	5.61682e-06 	-0.000518945	1.00216e-05 	1.30699e-06 	2.95941e-05 	1.16779e-05 	0.000163668 	-0.000144042	-0.000250602	2.18867e-06 	5.49747e-06 	-0.00220499 	-0.000112362	-3.57394e-05	6.62013e-06 	0.000387503 	-0.000678849	-0.000254329
8.155 	4.95907e-06 	-0.00045175 	-0.0301029  	-0.0085557  	1.12232e-05 	-3.77868e-05	-0.000453433	-0.000391675	-8.57156e-05	3.31335e-06 	-0.000870491	7.37681e-05 	-0.00309512 	0.00389728  	0.000293283 	1.09961e-05 	6.08716e-06 	0.000294156 	9.55301e-06 	-0.000121392	6.42999e-05 	0.00866101  	0.0105992   	-0.000185437	-0.117784   	0.00136331  	-0.00769113 	-0.000510153	0.000141164 	9.9559e-06  	-0.026892   	0.000385137 	2.79029e-06 	-0.00355554 	0.0226052   	-0.0001576  	-0.000250073	0.000555726 	-1.97503e-05	0.086339    	-0.0162251  	-0.000306106	-0.000288154	-0.0167882  	9.49049e-06 	-6.86961e-05	0.00019419  	-0.000554595	-0.0079933  	1.65456e-05 	-0.000199072	-3.09741e-05	-0.00613618 	4.67417e-06 	4.31437e-06 	-0.000489271	9.58359e-06 	1.42555e-06 	5.72964e-05 	1.02833e-05 	0.000186972 	-0.000183921	-0.000223808	6.37742e-06 	6.09304e-06 	-0.00182497 	-0.000108444	-5.77594e-05	5.51553e-06 	0.000371779 	-0.000647244	-0.000290145
8.165 	3.93241e-06 	-0.000497581	-0.0303282  	-0.00552657 	9.74846e-06 	-5.13852e-05	-0.000413401	-0.000384252	-9.34218e-05	1.55251e-06 	-0.00329403 	0.000103676 	-0.00268537 	0.00238575  	0.000222156 	1.1385e-05  	2.9794e-05  	0.000214039 	8.63216e-06 	-0.000120362	9.02996e-05 	0.00813097  	0.00946656  	-0.000160095	-0.104906   	0.00146067  	-0.0082829  	-0.000544728	0.00016999  	1.03262e-05 	-0.0269966  	0.000386145 	2.34778e-06 	-0.00353237 	0.0241824   	-0.000170102	-0.000244454	0.000563285 	-6.45311e-06	0.0715651   	-0.0171457  	-0.000283452	-0.000264696	-0.0150398  	9.36003e-06 	-9.03153e-05	0.000175954 	-0.000521234	-0.0102276  	1.50131e-05 	-0.000172687	-7.35343e-05	-0.00745341 	4.74881e-06 	3.24668e-06 	-0.000451154	9.07888e-06 	1.53344e-06 	8.04285e-05 	8.88409e-06 	0.000208712 	-0.000217978	-0.000186356	3.20792e-05 	6.65602e-06 	-0.000959208	-9.81025e-05	-7.68408e-05	4.53997e-06 	0.000351034 	-0.000609095	-0.000310171
8.175 	2.91532e-06 	-0.000530016	-0.0298926  	-0.00200191 	8.34467e-06 	-6.64038e-05	-0.000362224	-0.00037284 	-9.05114e-05	2.45933e-08 	-0.00573765 	0.000130087 	-0.00213743 	0.00117829  	0.00015436  	1.16137e-05 	5.65054e-05 	0.000136161 	7.79545e-06 	-0.00011321 	0.000116497 	0.00777549  	0.00833518  	-0.000135318	-0.0848072  	0.001565    	-0.00837171 	-0.000567596	0.000197661 	1.06477e-05 	-0.0266625  	0.000380491 	2.05796e-06 	-0.00340471 	0.0255163   	-0.000173974	-0.00022941 	0.000573098 	6.68125e-06 	0.0598906   	-0.0174072  	-0.000253189	-0.000227351	-0.012733   	9.3097e-06  	-0.000104908	0.000154338 	-0.000479931	-0.0120033  	1.3479e-05  	-0.000145468	-0.000119966	-0.00786696 	4.90798e-06 	2.45032e-06 	-0.000405557	8.53148e-06 	1.6383e-06  	9.85548e-05 	7.51491e-06 	0.000227973 	-0.000245588	-0.00013869 	8.16585e-05 	7.16702e-06 	0.000363515 	-8.16828e-05	-9.17661e-05	3.70971e-06 	0.000325889 	-0.000565228	-0.000313637
8.185 	1.93747e-06 	-0.000548299	-0.0288169  	0.0019324   	7.03727e-06 	-8.25421e-05	-0.00030087 	-0.000357986	-7.71912e-05	-1.22782e-06	-0.00814793 	0.000152689 	-0.00146002 	0.000302395 	9.16147e-05 	1.16808e-05 	8.5701e-05  	6.26036e-05 	7.05993e-06 	-0.00010005 	0.00014201  	0.00759211  	0.00723954  	-0.000111823	-0.0579773  	0.00167954  	-0.00793611 	-0.000578645	0.000223738 	1.09187e-05 	-0.0259307  	0.000368975 	1.93204e-06 	-0.00317381 	0.026562    	-0.000169319	-0.00020527 	0.000585244 	1.96688e-05 	0.0517699   	-0.0169978  	-0.000215986	-0.000177262	-0.00993007 	9.33165e-06 	-0.000111908	0.000130032 	-0.000431607	-0.0132916  	1.1974e-05  	-0.000117961	-0.000168824	-0.00737835 	5.15932e-06 	1.95142e-06 	-0.000353648	7.96543e-06 	1.74712e-06 	0.0001114   	6.20823e-06 	0.000243879 	-0.000266333	-8.1626e-05 	0.000156508 	7.60831e-06 	0.00209539  	-5.97321e-05	-0.000101516	3.03634e-06 	0.000297037 	-0.000516637	-0.000300308
8.195 	1.02681e-06 	-0.000552157	-0.0271438  	0.00617256  	5.84671e-06 	-9.94415e-05	-0.000230666	-0.000340333	-5.40484e-05	-2.17127e-06	-0.0104736  	0.000171217 	-0.00066561 	-0.000226593	3.54051e-05 	1.15887e-05 	0.000116684 	-4.78635e-06	6.43817e-06 	-8.12245e-05	0.000165952 	0.00757016  	0.00621148  	-9.02792e-05	-0.0251393  	0.00180682  	-0.00697337 	-0.000578129	0.000247808 	1.11382e-05 	-0.0248563  	0.000352517 	1.97494e-06 	-0.00284446 	0.0272794   	-0.000156518	-0.000172712	0.000599599 	3.24863e-05 	0.0474901   	-0.0159268  	-0.000172742	-0.000115986	-0.00671024 	9.41605e-06 	-0.000111101	0.000103758 	-0.00037743 	-0.0140808  	1.05254e-05 	-9.07481e-05	-0.000218627	-0.00602328 	5.50667e-06 	1.7649e-06  	-0.000296767	7.40396e-06 	1.866e-06   	0.000118852 	4.99348e-06 	0.000255622 	-0.000280013	-1.63378e-05	0.000257026 	7.96425e-06 	0.00417159  	-3.29808e-05	-0.000105302	2.52674e-06 	0.000265219 	-0.000464445	-0.000270487
8.205 	2.08653e-07 	-0.000541796	-0.0249368  	0.0106003   	4.78815e-06 	-0.000116697	-0.000153255	-0.000320593	-2.20287e-05	-2.78236e-06	-0.0126669  	0.000185454 	0.000229995 	-0.000405728	-1.30659e-05	1.13436e-05 	0.000148607 	-6.44505e-05	5.93795e-06 	-5.72858e-05	0.000187461 	0.00769162  	0.00527945  	-7.12937e-05	0.0127719   	0.00194866  	-0.00549974 	-0.000566654	0.000269499 	1.13062e-05 	-0.0235063  	0.000332122 	2.18528e-06 	-0.00242483 	0.0276344   	-0.000136205	-0.000132736	0.000615845 	4.50699e-05 	0.0471647   	-0.0142237  	-0.000124552	-4.54388e-05	-0.00316662 	9.55151e-06 	-0.000102622	7.62463e-05 	-0.000318774	-0.0143763  	9.15664e-06 	-6.44215e-05	-0.000267904	-0.00386972 	5.94985e-06 	1.89412e-06 	-0.000236392	6.86874e-06 	1.99984e-06 	0.000120967 	3.89624e-06 	0.0002625   	-0.000286632	5.56881e-05 	0.000382635 	8.22166e-06 	0.00651286  	-2.31623e-06	-0.000102598	2.18317e-06 	0.000231201 	-0.000409879	-0.000225008
8.215 	-4.95061e-07	-0.000517882	-0.0222764  	0.015087    	3.87131e-06 	-0.000133868	-7.05464e-05	-0.000299526	1.75985e-05 	-3.04836e-06	-0.0146844  	0.000195243 	0.00120816  	-0.000244175	-5.29078e-05	1.0955e-05  	0.000180504 	-0.000115158	5.56218e-06 	-2.89816e-05	0.00020574  	0.00793229  	0.00446791  	-5.5387e-05 	0.0546421   	0.00210616  	-0.00354997 	-0.000545144	0.000288485 	1.14232e-05 	-0.0219563  	0.000308845 	2.55561e-06 	-0.0019261  	0.0276004   	-0.000109239	-8.66249e-05	0.000633491 	5.73175e-05 	0.0507348   	-0.0119375  	-7.26731e-05	3.21683e-05 	0.000596868 	9.72544e-06 	-8.6941e-05 	4.82151e-05 	-0.000257176	-0.0141994  	7.88658e-06 	-3.95627e-05	-0.000315242	-0.00101484 	6.48464e-06 	2.33098e-06 	-0.000174094	6.37918e-06 	2.15218e-06 	0.00011796  	2.9376e-06  	0.000263936 	-0.000286391	0.000132699 	0.000531837 	8.37018e-06 	0.00902874  	3.12488e-05 	-9.31474e-05	2.00348e-06 	0.000195745 	-0.000354228	-0.000165207
8.225 	-1.06647e-06	-0.000481503	-0.019258   	0.019498    	3.10058e-06 	-0.000150495	1.53406e-05 	-0.000277906	6.32861e-05 	-2.96748e-06	-0.0164881  	0.00020049  	0.00224804  	0.000237454 	-8.35624e-05	1.04355e-05 	0.00021133  	-0.000156032	5.30896e-06 	2.77382e-06 	0.000220085 	0.00826314  	0.00379678  	-4.29782e-05	0.099215    	0.00227973  	-0.00117625 	-0.000514807	0.000304501 	1.14897e-05 	-0.0202882  	0.000283755 	3.07278e-06 	-0.00136199 	0.0271599   	-7.66666e-05	-3.58961e-05	0.000651899 	6.90925e-05 	0.0579776   	-0.00913501 	-1.84765e-05	0.000114405 	0.00446913  	9.92453e-06 	-6.48329e-05	2.03473e-05 	-0.000194285	-0.0135865  	6.7297e-06  	-1.67166e-05	-0.000359327	0.00241913  	7.10285e-06 	3.0564e-06  	-0.000111496	5.95189e-06 	2.32516e-06 	0.000110199 	2.13368e-06 	0.000259509 	-0.000279668	0.000212736 	0.000702304 	8.40248e-06 	0.0116211   	6.66121e-05 	-7.6976e-05 	1.98148e-06 	0.00015959  	-0.000298803	-9.2878e-05 
8.235 	-1.49225e-06	-0.000434125	-0.0159872  	0.0236977   	2.47528e-06 	-0.000166111	0.000102147 	-0.000256496	0.000113266 	-2.54874e-06	-0.0180457  	0.000201177 	0.00332721  	0.00100816  	-0.000104811	9.80001e-06 	0.000240004 	-0.000186562	5.17185e-06 	3.69329e-05 	0.000229912 	0.00865199  	0.0032811   	-3.43707e-05	0.145136    	0.00246911  	0.00155354  	-0.00047708 	0.000317342 	1.15068e-05 	-0.0185864  	0.000257906 	3.71853e-06 	-0.000748222	0.0263053   	-3.96769e-05	1.77546e-05 	0.000670321 	8.02303e-05 	0.06852     	-0.00589862 	3.65955e-05 	0.000198702 	0.00833572  	1.01352e-05 	-3.73412e-05	-6.7275e-06 	-0.000131806	-0.0125869  	5.69596e-06 	3.62977e-06 	-0.000398981	0.00628984  	7.79258e-06 	4.04117e-06 	-5.02216e-05	5.60024e-06 	2.51943e-06 	9.81893e-05 	1.49534e-06 	0.000248969 	-0.000266995	0.0002937   	0.000890997 	8.31448e-06 	0.014188    	0.000102621 	-5.43814e-05	2.10732e-06 	0.000123431 	-0.0002449  	-1.02105e-05
8.245 	-1.76393e-06	-0.000377526	-0.0125761  	0.0275541   	1.99009e-06 	-0.000180256	0.000187545 	-0.000236022	0.000165613 	-1.81154e-06	-0.0193315  	0.000197362 	0.00442241  	0.00202794  	-0.00011677 	9.06559e-06 	0.000265451 	-0.000206604	5.14027e-06 	7.23518e-05 	0.000234784 	0.00906522  	0.00293078  	-2.97424e-05	0.190998    	0.00267346  	0.00455812  	-0.000433577	0.000326873 	1.14754e-05 	-0.0169344  	0.000232298 	4.47034e-06 	-0.000101907	0.0250397   	4.42788e-07 	7.2516e-05  	0.000687931 	9.05466e-05 	0.0818598   	-0.00232344 	9.10802e-05 	0.000282441 	0.0120828   	1.03439e-05 	-5.72667e-06	-3.24501e-05	-7.14436e-05	-0.0112604  	4.79098e-06 	2.10671e-05 	-0.000433193	0.0104405   	8.53866e-06 	5.24712e-06 	8.1514e-06  	5.33401e-06 	2.73428e-06 	8.25575e-05 	1.02805e-06 	0.000232248 	-0.000249029	0.000373424 	0.00109431  	8.1054e-06  	0.0166277   	0.000138116 	-2.5919e-05 	2.36806e-06 	8.79004e-05 	-0.000193757	8.02833e-05 
8.255 	-1.87804e-06	-0.00031373 	-0.00913897 	0.0309437   	1.63566e-06 	-0.000192493	0.000269217 	-0.000217147	0.000218313 	-7.84842e-07	-0.0203263  	0.000189188 	0.00551025  	0.00324945  	-0.000119874	8.25076e-06 	0.000286652 	-0.000216363	5.20006e-06 	0.000107832 	0.000234425 	0.00946961  	0.00275057  	-2.91391e-05	0.235392    	0.00289145  	0.00774555  	-0.000386026	0.000333029 	1.13963e-05 	-0.0154118  	0.000207856 	5.30225e-06 	0.000559086 	0.0233772   	4.23557e-05 	0.000126528 	0.000703869 	9.98471e-05 	0.0973896   	0.0014858   	0.000143543 	0.00036304  	0.015601    	1.05378e-05 	2.85894e-05 	-5.63449e-05	-1.48425e-05	-0.00967485 	4.01631e-06 	3.52801e-05 	-0.00046114 	0.0147058   	9.32311e-06 	6.62865e-06 	6.21368e-05 	5.1593e-06  	2.96772e-06 	6.40286e-05 	7.31935e-07 	0.00020947  	-0.000226526	0.000449746 	0.00130825  	7.7778e-06  	0.0188426   	0.000171967 	7.62272e-06 	2.7482e-06  	5.35575e-05 	-0.000146514	0.000175853 
8.265 	-1.83609e-06	-0.000244927	-0.005788   	0.033756    	1.39927e-06 	-0.000202423	0.000344929 	-0.000200453	0.000269335 	4.9388e-07  	-0.0210172  	0.000176891 	0.0065679   	0.00461989  	-0.000114845	7.375e-06   	0.000302683 	-0.000216371	5.33413e-06 	0.000142165 	0.000228734 	0.00983402  	0.00274005  	-3.24732e-05	0.276951    	0.00312136  	0.0110164   	-0.000336207	0.000335819 	1.12702e-05 	-0.0140907  	0.0001854   	6.18594e-06 	0.0012168   	0.0213434   	8.47246e-05 	0.000177947 	0.000717281 	0.000107937 	0.114426    	0.00541816  	0.000192623 	0.00043804  	0.0187889   	1.07047e-05 	6.40873e-05 	-7.80298e-05	3.64665e-05 	-0.00790343 	3.36978e-06 	4.60599e-05 	-0.000482206	0.0189187   	1.01258e-05 	8.13441e-06 	0.000110385 	5.07844e-06 	3.21667e-06 	4.34028e-05 	6.01996e-07 	0.000180948 	-0.000200306	0.000520584 	0.00152856  	7.33747e-06 	0.0207428   	0.000203117 	4.52558e-05 	3.23032e-06 	2.08745e-05 	-0.000104183	0.000273602 
8.275 	-1.6443e-06 	-0.000173395	-0.00262921 	0.0358977   	1.2656e-06  	-0.000209696	0.000412605 	-0.000186418	0.000316705 	1.98e-06    	-0.021398   	0.000160794 	0.00757381  	0.00608299  	-0.000102661	6.45823e-06 	0.000312761 	-0.000207447	5.52324e-06 	0.00017417  	0.000217789 	0.0101311   	0.00289388  	-3.95254e-05	0.314401    	0.00336117  	0.014267    	-0.000285885	0.000335319 	1.10975e-05 	-0.0130329  	0.000165627 	7.09176e-06 	0.00185384  	0.0189744   	0.000126258 	0.000225016 	0.000727355 	0.000114633 	0.132241    	0.00936012  	0.000237083 	0.000505184 	0.0215568   	1.08339e-05 	9.92142e-05 	-9.72222e-05	8.11197e-05 	-0.00602142 	2.84605e-06 	5.33119e-05 	-0.000495989	0.0229158   	1.09251e-05 	9.70919e-06 	0.000151724 	5.09012e-06 	3.47716e-06 	2.15298e-05 	6.28485e-07 	0.000147177 	-0.000171221	0.000584005 	0.00175097  	6.79326e-06 	0.0222501   	0.00023062  	8.58322e-05 	3.79566e-06 	-9.76724e-06	-6.76142e-05	0.000370584 
8.285 	-1.31333e-06	-0.000101417	0.000241365 	0.0372959   	1.21757e-06 	-0.000214023	0.000470397 	-0.000175409	0.000358574 	3.62327e-06 	-0.0214685  	0.000141314 	0.0085083   	0.00758111  	-8.45036e-05	5.52028e-06 	0.000316275 	-0.000190655	5.74677e-06 	0.000202742 	0.000201845 	0.0103387   	0.00320206  	-4.99522e-05	0.346604    	0.00360868  	0.0173933   	-0.000236753	0.000331673 	1.08782e-05 	-0.0122877  	0.000149092 	7.98982e-06 	0.002454    	0.0163166   	0.000165753 	0.000266123 	0.000733363 	0.000119773 	0.150095    	0.0131993   	0.000275838 	0.000562496 	0.0238294   	1.09159e-05 	0.000132449 	-0.000113742	0.000117967 	-0.00410341 	2.43704e-06 	5.70594e-05 	-0.000502302	0.0265445   	1.16988e-05 	1.12959e-05 	0.000185193 	5.18959e-06 	3.74463e-06 	-7.18693e-07	7.97398e-07 	0.000108823 	-0.000140129	0.000638291 	0.00197132  	6.15687e-06 	0.0233003   	0.000253669 	0.000128089 	4.42476e-06 	-3.80802e-05	-3.74724e-05	0.000463898 
8.295 	-8.57712e-07	-3.12057e-05	0.00274098  	0.0379012   	1.23719e-06 	-0.000215186	0.000516744 	-0.000167665	0.00039328  	5.3695e-06  	-0.0212342  	0.000118955 	0.00935411  	0.00905728  	-6.17127e-05	4.58041e-06 	0.000312818 	-0.000167245	5.98362e-06 	0.00022689  	0.000181326 	0.0104411   	0.0036504   	-6.3296e-05 	0.372594    	0.00386161  	0.0202942   	-0.000190369	0.000325088 	1.06123e-05 	-0.0118893  	0.000136204 	8.85108e-06 	0.0030028   	0.0134257   	0.000202135 	0.000299858 	0.00073469  	0.000123222 	0.167264    	0.0168278   	0.000308    	0.000608335 	0.0255478   	1.09432e-05 	0.000162364 	-0.000127509	0.000146109 	-0.00222049 	2.13261e-06 	5.74418e-05 	-0.000501166	0.0296675   	1.24245e-05 	1.28375e-05 	0.00021007  	5.36902e-06 	4.01412e-06 	-2.24766e-05	1.09109e-06 	6.67013e-05 	-0.00010786 	0.000681994 	0.00218572  	5.44245e-06 	0.0238462   	0.000271624 	0.000170697 	5.09803e-06 	-6.38688e-05	-1.42187e-05	0.000550786 
