q      	H_200-H_21   	H_200-C_7    	C_100-N_2    	C_100-C_4    	H_100-H_19   	H_200-C_13   	H_100-C_5    	H_100-N_2    	C_100-H_19   	H_200-H_16   	C_100-C_3    	H_100-C_14   	H_200-Br_23  	C_100-C_13   	C_100-H_15   	H_200-H_22   	H_100-C_9    	C_100-H_16   	H_100-H_18   	H_200-C_8    	H_200-C_12   	C_100-C_8    	C_100-C_5    	H_200-C_3    	C_100-Br_23  	H_100-Br_23  	C_100-C_10   	H_100-C_13   	H_200-C_5    	H_100-H_17   	C_100-N_1    	H_100-C_8    	H_200-H_15   	H_200-Br_24  	C_100-C_7    	C_100-H_22   	H_200-C_11   	C_100-H_17   	H_100-C_7    	C_100-Br_24  	C_100-C_14   	H_100-C_12   	C_100-H_21   	C_100-C_6    	H_100-H_21   	H_200-C_10   	H_100-C_11   	H_100-N_1    	C_100-C_11   	H_100-H_16   	H_200-N_1    	H_100-C_4    	C_100-C_12   	H_200-H_19   	H_200-H_17   	H_100-C_6    	H_200-H_20   	H_200-H_18   	H_200-C_14   	H_100-H_20   	H_200-C_9    	H_200-C_4    	H_200-C_6    	H_100-Br_24  	H_100-H_22   	C_100-C_9    	C_100-H_20   	H_100-C_3    	H_100-H_15   	H_100-C_10   	H_200-N_2    	C_100-H_18  
4.795 	-1.25332e-05	-0.00220138 	-0.0731286  	0.146476    	-5.96871e-05	-2.80208e-06	4.12534e-05 	0.00639088  	-0.00758899 	7.93628e-05 	0.021934    	0.00223444  	-0.0483169  	0.101203    	-0.0126882  	0.000156007 	0.00148538  	-0.0182256  	0.000393318 	-0.00119322 	-0.00104022 	0.19417     	0.218605    	-0.00396108 	2.8773      	-0.0262745  	0.224635    	0.00116376  	-0.00152986 	0.000257584 	-0.0592742  	-0.00320618 	0.000652878 	0.000284757 	0.178051    	-0.0194677  	-0.00177747 	-0.0127534  	0.000812985 	3.48557     	0.112396    	0.00742827  	-0.00310094 	0.205382    	0.000189488 	-0.00187744 	-0.00507484 	0.0101557   	0.152474    	0.000156605 	0.0123482   	0.000879164 	0.0766522   	9.89068e-05 	0.000169327 	-0.00162803 	0.000146455 	-0.000259686	0.00512086  	0.000232293 	-0.00100509 	0.0027622   	-0.00507035 	0.0162364   	0.000137032 	0.127739    	-0.0194503  	0.0124014   	0.000376878 	-0.00217777 	0.0114855   	-0.0110407  
4.805 	8.62211e-05 	-0.00233952 	-0.0278301  	0.159305    	-1.61054e-05	-0.000555125	0.000145927 	0.00628732  	-0.00622467 	0.000203623 	0.04843     	0.00253924  	-0.0586123  	0.115378    	-0.0127563  	0.000135812 	0.00115083  	-0.018322   	0.000453693 	-0.00158959 	-0.000781161	0.215442    	0.242222    	-0.00416419 	3.19121     	-0.0308547  	0.257082    	0.00144941  	-0.000820214	0.000301053 	-0.0454382  	-0.00362303 	0.000725914 	0.00283009  	0.202756    	-0.0191599  	-0.00139251 	-0.0137896  	0.000513068 	3.98437     	0.131646    	0.00711301  	-0.00283649 	0.238761    	0.000205887 	-0.00207025 	-0.00562593 	0.0110998   	0.172112    	0.000186536 	0.0119252   	0.00108764  	0.0977531   	0.000112911 	0.000222579 	-0.00205721 	0.000236598 	-0.000180783	0.0045614   	0.000263964 	-0.00133965 	0.00158832  	-0.00491131 	0.0110678   	0.000214923 	0.158362    	-0.0187708  	0.0124791   	0.000467483 	-0.00271229 	0.00992799  	-0.0112064  
4.815 	0.000183986 	-0.0024715  	0.0173945   	0.172766    	2.98519e-05 	-0.00113203 	0.000210718 	0.00613134  	-0.0049428  	0.000326478 	0.0765875   	0.00281692  	-0.0690332  	0.128128    	-0.0128407  	0.000120414 	0.000844871 	-0.0183999  	0.000502169 	-0.00198085 	-0.00060887 	0.236258    	0.264723    	-0.00425791 	3.49842     	-0.0342759  	0.287377    	0.00169743  	-6.58006e-05	0.000334533 	-0.0340928  	-0.00402209 	0.000786364 	0.00481433  	0.227763    	-0.018826   	-0.00108189 	-0.0147116  	0.000196182 	4.46063     	0.149354    	0.00674373  	-0.00276367 	0.270058    	0.000218782 	-0.00225163 	-0.00608495 	0.0119896   	0.191224    	0.000212146 	0.0114161   	0.00130978  	0.118912    	0.00012218  	0.000271652 	-0.00242261 	0.000317927 	-9.82838e-05	0.00395632  	0.000297156 	-0.00169435 	0.000375422 	-0.00471266 	0.00551997  	0.000288661 	0.187864    	-0.0180531  	0.0123421   	0.000550757 	-0.00325781 	0.00820342  	-0.0113835  
4.825 	0.000278664 	-0.00260839 	0.0616212   	0.186622    	7.68792e-05 	-0.00173478 	0.000212218 	0.00590331  	-0.00378116 	0.000445141 	0.105808    	0.00304449  	-0.0795417  	0.13906     	-0.0129628  	0.000110157 	0.000550434 	-0.018489   	0.00053775  	-0.00237327 	-0.000540605	0.256421    	0.28577     	-0.00424531 	3.79513     	-0.0368029  	0.315103    	0.0018914   	0.000695364 	0.000357457 	-0.0253737  	-0.00441135 	0.000832614 	0.0058727   	0.25282     	-0.0184852  	-0.000874762	-0.0155157  	-0.00015386 	4.90616     	0.165302    	0.00630582  	-0.00290042 	0.298754    	0.000227705 	-0.00243381 	-0.00645577 	0.0127847   	0.209577    	0.000233459 	0.0108375   	0.00152464  	0.139887    	0.00012657  	0.000316103 	-0.00273861 	0.000388844 	-1.47315e-05	0.00330293  	0.000330841 	-0.00207019 	-0.000854039	-0.00450101 	-0.000624315	0.000356469 	0.215734    	-0.0173339  	0.0119758   	0.000624757 	-0.00382213 	0.00635033  	-0.0115835  
4.835 	0.00036833  	-0.00276056 	0.103971    	0.200606    	0.000123724 	-0.00236283 	0.000129968 	0.00558708  	-0.00277289 	0.00055699  	0.135472    	0.00320146  	-0.0900783  	0.147858    	-0.0131405  	0.00010525  	0.000250694 	-0.0186153  	0.00055984  	-0.00277156 	-0.00058971 	0.275751    	0.305066    	-0.00413264 	4.07772     	-0.0387153  	0.339907    	0.00201734  	0.00142544  	0.000369612 	-0.0193248  	-0.00479772 	0.000863554 	0.00568412  	0.277647    	-0.0181545  	-0.000795336	-0.0162004  	-0.00055044 	5.31359     	0.179326    	0.00578736  	-0.00325737 	0.32441     	0.000232339 	-0.00262755 	-0.00674363 	0.0134487   	0.226947    	0.00025064  	0.0102081   	0.00171193  	0.160446    	0.000126117 	0.000355644 	-0.00302041 	0.000448141 	6.74193e-05 	0.00260134  	0.00036398  	-0.00246594 	-0.00207669 	-0.0043014  	-0.00755095 	0.000416804 	0.241531    	-0.0166469  	0.0113729   	0.000687806 	-0.00441081 	0.00441071  	-0.0118161  
4.845 	0.00045129  	-0.00293747 	0.143636    	0.214434    	0.000169232 	-0.00301364 	-5.28236e-05	0.00517079  	-0.00194557 	0.000659663 	0.164963    	0.0032706   	-0.100565   	0.154295    	-0.0133872  	0.000105773 	-7.01574e-05	-0.0187996  	0.000568276 	-0.0031788  	-0.000765206	0.294092    	0.32237     	-0.00392913 	4.34293     	-0.0402961  	0.361515    	0.0020642   	0.00208806  	0.000371151 	-0.0158946  	-0.0051866  	0.000878611 	0.00398292  	0.301939    	-0.0178481  	-0.000862084	-0.0167668  	-0.00100363 	5.67661     	0.191322    	0.00517966  	-0.00383737 	0.346683    	0.000232537 	-0.00284171 	-0.00695488 	0.0139503   	0.243127    	0.00026399  	0.00954768  	0.0018528   	0.18037     	0.000121047 	0.000390154 	-0.00328338 	0.000495044 	0.000145883 	0.0018546   	0.000395565 	-0.00287822 	-0.00326887 	-0.00413639 	-0.0154073  	0.0004684   	0.264888    	-0.0160222  	0.0105336   	0.000738553 	-0.00502693 	0.00242878  	-0.0120894  
4.855 	0.000526129 	-0.00314731 	0.179899    	0.227811    	0.000212385 	-0.00368259 	-0.000348707	0.00464743  	-0.0013206  	0.000751129 	0.193688    	0.00323848  	-0.11091    	0.158244    	-0.0137113  	0.000111682 	-0.000426231	-0.0190574  	0.000563328 	-0.0035963  	-0.00107154 	0.311312    	0.337497    	-0.00364679 	4.58793     	-0.0418218  	0.379736    	0.00202426  	0.0026495   	0.000362583 	-0.014938   	-0.00558164 	0.000877769 	0.000568249 	0.325378    	-0.0175774  	-0.00108711 	-0.0172178  	-0.00151986 	5.99025     	0.201245    	0.00447767  	-0.00463535 	0.365333    	0.000228333 	-0.00308283 	-0.00709674 	0.0142641   	0.257941    	0.000273939 	0.00887655  	0.00193043  	0.199466    	0.000111766 	0.00041968  	-0.00354246 	0.000529228 	0.000218611 	0.00106873  	0.000424658 	-0.00330177 	-0.00440733 	-0.00402526 	-0.0242965  	0.000510307 	0.285531    	-0.0154848  	0.00946558  	0.000776017 	-0.00567098 	0.000449619 	-0.0124093  
4.865 	0.000591752 	-0.00339691 	0.212151    	0.240439    	0.000252332 	-0.00436304 	-0.000765582	0.00401519  	-0.000912728	0.00082975  	0.221094    	0.00309593  	-0.12101    	0.159682    	-0.0141162  	0.000122817 	-0.000829343	-0.0193974  	0.0005457   	-0.00402364 	-0.00150846 	0.32731     	0.350329    	-0.00330009 	4.81045     	-0.043552   	0.394473    	0.00189328  	0.00307985  	0.000344758 	-0.0162206  	-0.00598461 	0.000861567 	-0.00468924 	0.34764     	-0.0173503  	-0.00147579 	-0.0175582  	-0.00210168 	6.25099     	0.209111    	0.0036802   	-0.00563842 	0.380234    	0.000219951 	-0.00335493 	-0.00717708 	0.0143718   	0.271241    	0.000281026 	0.00821461  	0.00193058  	0.217563    	9.88443e-05 	0.000444433 	-0.00381149 	0.000550819 	0.000283854 	0.000252542 	0.000450429 	-0.00372969 	-0.00546988 	-0.00398336 	-0.0342737  	0.000541905 	0.303283    	-0.015054   	0.00818418  	0.000799619 	-0.00634086 	-0.00148217 	-0.0127795  
4.875 	0.000647401 	-0.00369145 	0.23991     	0.25203     	0.000288413 	-0.00504647 	-0.00130647 	0.00327761  	-0.000729828	0.000894333 	0.246685    	0.00283827  	-0.130757   	0.158688    	-0.0146001  	0.000138911 	-0.00128853 	-0.0198223  	0.0005165   	-0.00445876 	-0.00207114 	0.342015    	0.360815    	-0.00290552 	5.00883     	-0.045721   	0.405722    	0.00167064  	0.00335387  	0.000318835 	-0.0194264  	-0.00639527 	0.00083107  	-0.0118435  	0.36841     	-0.017171   	-0.00202667 	-0.0177945  	-0.00274776 	6.45688     	0.214993    	0.00279003  	-0.00682632 	0.391376    	0.000207798 	-0.00365933 	-0.00720414 	0.0142622   	0.282916    	0.000285879 	0.00758061  	0.0018421   	0.234522    	8.30021e-05 	0.000464774 	-0.00410273 	0.000560385 	0.000340206 	-0.000582594	0.000472188 	-0.00415389 	-0.00643605 	-0.00402168 	-0.0453438  	0.00056292  	0.318063    	-0.014743   	0.00671153  	0.000809201 	-0.00703203 	-0.00332375 	-0.0132011  
4.885 	0.000692671 	-0.00403443 	0.262827    	0.262313    	0.000320171 	-0.00572274 	-0.00196944 	0.0024435   	-0.000772915	0.000944155 	0.270039    	0.00246541  	-0.140043   	0.155445    	-0.0151561  	0.000159604 	-0.00180972 	-0.0203277  	0.000477208 	-0.00489809 	-0.00275032 	0.355384    	0.368968    	-0.00248113 	5.18205     	-0.0485299  	0.413568    	0.00135924  	0.00345184  	0.000286244 	-0.0241697  	-0.00681148 	0.000787831 	-0.0208722  	0.387386    	-0.0170406  	-0.0027316  	-0.0179345  	-0.00345303 	6.60762     	0.219014    	0.00181375  	-0.00817204 	0.398863    	0.000192455 	-0.00399468 	-0.00718634 	0.0139319   	0.292898    	0.000289197 	0.00699146  	0.00165718  	0.250232    	6.5081e-05  	0.000481202 	-0.00442643 	0.000558897 	0.000386638 	-0.00142319 	0.000489401 	-0.00456552 	-0.00728771 	-0.00414661 	-0.0574611  	0.00057342  	0.32989     	-0.0145584  	0.00507609  	0.000805026 	-0.00773764 	-0.00503527 	-0.0136728  
4.895 	0.000727506 	-0.00442761 	0.280691    	0.271044    	0.000347361 	-0.00638044 	-0.00274778 	0.00152662  	-0.00103637 	0.000978969 	0.290812    	0.00198177  	-0.148764   	0.150224    	-0.0157727  	0.000184448 	-0.00239546 	-0.0209033  	0.000429624 	-0.00533677 	-0.00353272 	0.367403    	0.374866    	-0.00204596 	5.32981     	-0.0521404  	0.418186    	0.00096527  	0.00336005  	0.000248629 	-0.0300083  	-0.00722928 	0.000733831 	-0.0316786  	0.404293    	-0.0169565  	-0.00357616 	-0.0179868  	-0.00420894 	6.70451     	0.221345    	0.000761641 	-0.0096428  	0.402907    	0.000174658 	-0.00435711 	-0.00713202 	0.0133847   	0.301155    	0.000291717 	0.00646157  	0.00137163  	0.264618    	4.60152e-05 	0.000494324 	-0.00479042 	0.00054769  	0.000422516 	-0.00225411 	0.000501718 	-0.00495549 	-0.00800964 	-0.00435986 	-0.0705313  	0.000573798 	0.338875    	-0.0145003  	0.00331167  	0.00078777  	-0.00844888 	-0.00658101 	-0.0141908  
4.905 	0.000752181 	-0.00487093 	0.293434    	0.278012    	0.000369941 	-0.00700728 	-0.00363027 	0.000545168 	-0.00150839 	0.000999007 	0.308754    	0.00139601  	-0.156827   	0.143378    	-0.0164343  	0.000212928 	-0.00304491 	-0.0215329  	0.000375805 	-0.00576891 	-0.00440154 	0.378084    	0.378644    	-0.00161952 	5.45247     	-0.0566704  	0.419829    	0.000497937 	0.0030712   	0.000207794 	-0.03646    	-0.00764317 	0.000671398 	-0.0440965  	0.418888    	-0.0169131  	-0.00454022 	-0.017961   	-0.00500388 	6.75037     	0.222193    	-0.000352798	-0.0112012  	0.403818    	0.000155275 	-0.00474042 	-0.00704932 	0.012632    	0.307697    	0.000294191 	0.00600233  	0.000984903 	0.277633    	2.67975e-05 	0.000504832 	-0.00519993 	0.000528403 	0.000447605 	-0.00305924 	0.000508974 	-0.00531495 	-0.00858994 	-0.00465863 	-0.0844148  	0.00056475  	0.345213    	-0.0145628  	0.00145638  	0.000758496 	-0.00915535 	-0.00793035 	-0.0147488  
4.915 	0.000767279 	-0.00536265 	0.301124    	0.283043    	0.000388066 	-0.00759059 	-0.00460161 	-0.000478888	-0.00217159 	0.00100494  	0.323702    	0.00072064  	-0.164153   	0.135322    	-0.017122   	0.000244463 	-0.00375388 	-0.0221955  	0.000317994 	-0.00618789 	-0.00533702 	0.387462    	0.380487    	-0.00122112 	5.55108     	-0.0621912  	0.418817    	-3.10303e-05	0.0025845   	0.000165638 	-0.0430202  	-0.00804637 	0.000603124 	-0.0578971  	0.43097     	-0.0169021  	-0.00559882 	-0.0178672  	-0.00582372 	6.74945     	0.221792    	-0.00151329 	-0.0128063  	0.401992    	0.000135269 	-0.00513652 	-0.00694594 	0.0116915   	0.312576    	0.000297356 	0.0056217   	0.000500082 	0.289262    	8.44416e-06 	0.000513471 	-0.00565743 	0.00050291  	0.000462058 	-0.00382204 	0.000511194 	-0.00563587 	-0.00902041 	-0.00503592 	-0.0989316  	0.000547242 	0.34917     	-0.0147341  	-0.000448613	0.000718613 	-0.00984551 	-0.00905856 	-0.0153386  
4.925 	0.000773652 	-0.00589939 	0.303962    	0.286013    	0.000402065 	-0.00811779 	-0.00564307 	-0.00152069 	-0.00300375 	0.000997864 	0.335589    	-2.85148e-05	-0.170679   	0.126516    	-0.0178144  	0.00027843  	-0.00451506 	-0.0228661  	0.000258545 	-0.00658668 	-0.0063172  	0.395587    	0.380619    	-0.00086933 	5.62725     	-0.0687262  	0.415528    	-0.000607895	0.00190558  	0.000124083 	-0.0491802  	-0.00843121 	0.000531769 	-0.0727989  	0.440385    	-0.0169129  	-0.00672312 	-0.0177155  	-0.00665242 	6.70719     	0.220396    	-0.00270139 	-0.0144153  	0.397892    	0.000115669 	-0.00553579 	-0.00682911 	0.0105869   	0.315875    	0.000301903 	0.00532397  	-7.63282e-05	0.299515    	-8.04208e-06	0.000521005 	-0.00616261 	0.000473241 	0.000466391 	-0.00452633 	0.000508588 	-0.00591143 	-0.00929686 	-0.00548102 	-0.113868   	0.000522459 	0.351071    	-0.0149975  	-0.00236045 	0.000669829 	-0.0105071  	-0.00994745 	-0.0159499  
4.935 	0.000772375 	-0.00647628 	0.302265    	0.286842    	0.000412419 	-0.00857699 	-0.00673314 	-0.00255343 	-0.0039788  	0.000979208 	0.344436    	-0.000832974	-0.176366   	0.117447    	-0.0184887  	0.000314168 	-0.00531831 	-0.0235169  	0.00019984  	-0.0069582  	-0.00731864 	0.402525    	0.379294    	-0.000581389	5.68315     	-0.0762523  	0.410376    	-0.00121752 	0.00104616  	8.50138e-05 	-0.0544465  	-0.00878956 	0.000460157 	-0.0884784  	0.447031    	-0.0169334  	-0.0078815  	-0.0175163  	-0.00747277 	6.63005     	0.218266    	-0.00389719 	-0.0159849  	0.39203     	9.753e-05   	-0.00592765 	-0.00670542 	0.00934696  	0.317711    	0.000308458 	0.00510962  	-0.000734678	0.308429    	-2.17075e-05	0.000528187 	-0.00671249 	0.000441507 	0.000461451 	-0.00515692 	0.000501539 	-0.00613652 	-0.00941915 	-0.00598018 	-0.128983   	0.000491769 	0.351281    	-0.0153323  	-0.00423591 	0.000614091 	-0.0111278  	-0.0105857  	-0.016571   
4.945 	0.000764694 	-0.00708714 	0.296457    	0.285505    	0.000419728 	-0.00895744 	-0.00784834 	-0.0035494  	-0.00506772 	0.0009507   	0.350345    	-0.00167233 	-0.181195   	0.108606    	-0.0191216  	0.000350994 	-0.00615113 	-0.0241187  	0.000144212 	-0.00729564 	-0.00831723 	0.408348    	0.376783    	-0.000372658	5.72139     	-0.0847017  	0.403801    	-0.00184399 	2.3554e-05  	5.02053e-05 	-0.0583582  	-0.00911326 	0.000391077 	-0.104583   	0.45086     	-0.0169503  	-0.00904076 	-0.0172796  	-0.00826708 	6.5252      	0.215659    	-0.00507999 	-0.0174727  	0.384945    	8.18891e-05 	-0.00630107 	-0.00658078 	0.00800421  	0.318224    	0.000317548 	0.00497539  	-0.00146257 	0.316057    	-3.16816e-05	0.000535723 	-0.0073016  	0.000409814 	0.000448366 	-0.00570032 	0.000490583 	-0.00630803 	-0.00939126 	-0.00651726 	-0.144019   	0.000456658 	0.35019     	-0.0157146  	-0.00603284 	0.000553519 	-0.0116955  	-0.0109692  	-0.017189   
4.955 	0.000751971 	-0.00772469 	0.287049    	0.282024    	0.000424683 	-0.00925002 	-0.00896405 	-0.00448108 	-0.00623959 	0.000914284 	0.353495    	-0.00252501 	-0.185172   	0.100468    	-0.0196904  	0.000388217 	-0.00699918 	-0.024642   	9.38598e-05 	-0.00759281 	-0.00928901 	0.413131    	0.373362    	-0.000256147	5.74489     	-0.0939663  	0.39625     	-0.00247132 	-0.00114    	2.12644e-05 	-0.0605044  	-0.00939452 	0.00032718  	-0.120743   	0.451882    	-0.0169498  	-0.0101674  	-0.0170154  	-0.00901792 	6.40027     	0.212819    	-0.00622911 	-0.0188387  	0.377185    	6.97298e-05 	-0.00664516 	-0.00646043 	0.00659385  	0.317573    	0.000329588 	0.00491439  	-0.00224534 	0.322468    	-3.7208e-05 	0.000544245 	-0.00792228 	0.000380182 	0.000428497 	-0.00614532 	0.000476387 	-0.00642516 	-0.00922115 	-0.00707464 	-0.158708   	0.000418683 	0.348193    	-0.0161188  	-0.0077115  	0.000490334 	-0.0121992  	-0.0111008  	-0.0177905  
4.965 	0.000735625 	-0.00838078 	0.274619    	0.276476    	0.000428024 	-0.00944772 	-0.0100554  	-0.00532221 	-0.0074627  	0.000872037 	0.354121    	-0.00336915 	-0.188328   	0.093468    	-0.020174   	0.000425147 	-0.00784686 	-0.0250586  	5.07792e-05 	-0.00784442 	-0.0102109  	0.416945    	0.369302    	-0.000242101	5.75679     	-0.103903   	0.388159    	-0.00308402 	-0.00241816 	-4.25797e-07	-0.0605395  	-0.00962642 	0.000270886 	-0.136589   	0.450162    	-0.0169186  	-0.0112286  	-0.0167328  	-0.00970887 	6.26302     	0.209969    	-0.00732456 	-0.0200467  	0.369282    	6.19415e-05 	-0.00694972 	-0.00634888 	0.00515248  	0.315931    	0.000344863 	0.0049165   	-0.00306659 	0.327741    	-3.76706e-05	0.000554279 	-0.00856503 	0.000354472 	0.00040337  	-0.00648353 	0.000459719 	-0.00648951 	-0.0089205  	-0.00763401 	-0.172785   	0.000379415 	0.345674    	-0.0165182  	-0.00923579 	0.000426783 	-0.0126289  	-0.0109903  	-0.0183616  
4.975 	0.000717073 	-0.0090466  	0.259794    	0.268982    	0.000430508 	-0.00954595 	-0.0110979  	-0.00604877 	-0.00870552 	0.000826093 	0.352512    	-0.00418332 	-0.190716   	0.0879886   	-0.0205537  	0.000461109 	-0.0086779  	-0.0253428  	1.66957e-05 	-0.00804637 	-0.0110616  	0.419854    	0.364855    	-0.000337676	5.76029     	-0.11434    	0.379937    	-0.00366778 	-0.00378147 	-1.37533e-05	-0.0581953  	-0.00980323 	0.000224301 	-0.151758   	0.445819    	-0.0168439  	-0.0121939  	-0.0164406  	-0.0103252  	6.12108     	0.207298    	-0.0083478  	-0.0210653  	0.361732    	5.92848e-05 	-0.00720576 	-0.00624995 	0.00371685  	0.313474    	0.000363516 	0.00496874  	-0.00390879 	0.331957    	-3.26155e-05	0.000566227 	-0.00921892 	0.000334316 	0.000374622 	-0.00670982 	0.000441419 	-0.00650515 	-0.00850437 	-0.00817721 	-0.18599    	0.000340382 	0.342986    	-0.0168869  	-0.0105744  	0.000365068 	-0.0129766  	-0.0106537  	-0.0188887  
4.985 	0.000697677 	-0.00971297 	0.243229    	0.259711    	0.000432875 	-0.00954282 	-0.0120687  	-0.00664001 	-0.00993765 	0.000778559 	0.348988    	-0.00494737 	-0.192408   	0.084339    	-0.0208139  	0.000495453 	-0.00947605 	-0.0254722  	-6.99164e-06	-0.00819591 	-0.0118219  	0.42191     	0.360246    	-0.00054671 	5.75858     	-0.125083   	0.371953    	-0.00420996 	-0.00519829 	-1.79137e-05	-0.0532911  	-0.00992077 	0.000189143 	-0.165913   	0.43902     	-0.0167148  	-0.0130356  	-0.0161468  	-0.0108542  	5.98162     	0.204961    	-0.00928233 	-0.021869   	0.354978    	6.23606e-05 	-0.00740595 	-0.00616682 	0.00232259  	0.310372    	0.000385539 	0.00505587  	-0.00475387 	0.3352      	-2.17661e-05	0.000580347 	-0.00987204 	0.000321056 	0.000343928 	-0.00682261 	0.000422364 	-0.00647854 	-0.00799071 	-0.00868711 	-0.198085   	0.000303023 	0.340441    	-0.0172003  	-0.0117018  	0.000307275 	-0.0132364  	-0.0101128  	-0.0193591  
4.995 	0.000678692 	-0.0103705  	0.22558     	0.248868    	0.000435814 	-0.00943934 	-0.0129469  	-0.00707916 	-0.0111308  	0.000731445 	0.34389     	-0.00564309 	-0.193495   	0.0827435   	-0.0209432  	0.000527568 	-0.0102257  	-0.0254293  	-1.92544e-05	-0.00829188 	-0.0124758  	0.423148    	0.355661    	-0.000869587	5.75465     	-0.135925   	0.364523    	-0.00470004 	-0.00663591 	-1.24355e-05	-0.04574    	-0.00997668 	0.000166687 	-0.178753   	0.429978    	-0.0165222  	-0.0137301  	-0.0158588  	-0.0112863  	5.85111     	0.203068    	-0.0101143  	-0.0224392  	0.349392    	7.15849e-05 	-0.00754506 	-0.00610207 	0.00100308  	0.306791    	0.000410779 	0.00516097  	-0.00558383 	0.337546    	-5.03189e-06	0.000596743 	-0.010512   	0.000315701 	0.000312947 	-0.00682404 	0.000403436 	-0.00641832 	-0.00739981 	-0.00914826 	-0.208854   	0.000268645 	0.338293    	-0.0174363  	-0.0125988  	0.000255308 	-0.0134047  	-0.00939443 	-0.019761   
5.005 	0.000661225 	-0.0110101  	0.207494    	0.236692    	0.000439934 	-0.00923942 	-0.0137143  	-0.00735416 	-0.0122594  	0.000686588 	0.337563    	-0.00625486 	-0.194081   	0.0833315   	-0.0209343  	0.00055689  	-0.0109122  	-0.0252019  	-1.94653e-05	-0.00833472 	-0.0130104  	0.423587    	0.351247    	-0.00130322 	5.7512      	-0.146653   	0.357896    	-0.00513001 	-0.00806157 	2.80584e-06 	-0.0355519  	-0.00997059 	0.000157725 	-0.190017   	0.418944    	-0.0162592  	-0.0142589  	-0.015583   	-0.0116148  	5.7351      	0.201683    	-0.0108328  	-0.0227645  	0.345259    	8.71703e-05 	-0.00762019 	-0.00605774 	-0.000211653	0.302878    	0.000438936 	0.00526615  	-0.00638133 	0.339065    	1.74889e-05 	0.000615355 	-0.0111264  	0.000318894 	0.000283255 	-0.00672001 	0.000385487 	-0.00633501 	-0.00675366 	-0.00954765 	-0.218116   	0.000238381 	0.336728    	-0.0175764  	-0.0132534  	0.000210831 	-0.0134804  	-0.00852934 	-0.0200841  
5.015 	0.000646191 	-0.0116226  	0.189578    	0.22345     	0.000445739 	-0.00894988 	-0.014356   	-0.0074581  	-0.0133014  	0.000645597 	0.330344    	-0.00677013 	-0.194279   	0.0861325   	-0.0207848  	0.000582914 	-0.0115231  	-0.0247839  	-7.4152e-06 	-0.00832655 	-0.0134166  	0.423224    	0.347098    	-0.00184112 	5.75055     	-0.157056   	0.35225     	-0.00549462 	-0.0094435  	2.7587e-05  	-0.0228332  	-0.00990422 	0.000162541 	-0.1995     	0.406197    	-0.015922   	-0.0146085  	-0.0153251  	-0.0118363  	5.63798     	0.200824    	-0.0114304  	-0.022841   	0.342773    	0.000109115 	-0.00763101 	-0.0060354  	-0.00129578 	0.298757    	0.000469578 	0.00535327  	-0.00713023 	0.339813    	4.55138e-05 	0.000635967 	-0.0117033  	0.000330889 	0.000256293 	-0.00652003 	0.000369312 	-0.0062406  	-0.0060753  	-0.00987515 	-0.225728   	0.000213162 	0.335859    	-0.0176061  	-0.0136608  	0.000175219 	-0.0134651  	-0.00755127 	-0.0203199  
5.025 	0.000634296 	-0.0121997  	0.172392    	0.209424    	0.000453613 	-0.00858025 	-0.0148607  	-0.00738955 	-0.0142385  	0.000609801 	0.322548    	-0.00717985 	-0.194206   	0.091074    	-0.0204967  	0.000605203 	-0.0120475  	-0.0241756  	1.6685e-05  	-0.00827108 	-0.0136893  	0.422037    	0.343262    	-0.00247362 	5.75454     	-0.166931   	0.347687    	-0.00579143 	-0.0107518  	6.13477e-05 	-0.00778216 	-0.00978136 	0.000180909 	-0.207053   	0.39204     	-0.0155096  	-0.0147714  	-0.01509    	-0.0119511  	5.56288     	0.200461    	-0.0119033  	-0.0226723  	0.342024    	0.0001372   	-0.00757983 	-0.00603618 	-0.00222845 	0.294531    	0.000502155 	0.00540467  	-0.00781607 	0.339833    	7.85869e-05 	0.00065821  	-0.0122315  	0.00035155  	0.000233324 	-0.00623697 	0.000355618 	-0.00614807 	-0.00538805 	-0.0101239  	-0.231587   	0.000193696 	0.335721    	-0.0175157  	-0.0138235  	0.000149517 	-0.0133628  	-0.00649586 	-0.0204623  
5.035 	0.00062601  	-0.0127335  	0.156429    	0.194908    	0.0004638   	-0.00814248 	-0.0152212  	-0.0071526  	-0.0150568  	0.000580215 	0.314456    	-0.00747869 	-0.193979   	0.0979847   	-0.0200771  	0.000623394 	-0.0124773  	-0.0233839  	5.22167e-05 	-0.00817353 	-0.013827   	0.419984    	0.339734    	-0.0031881  	5.76445     	-0.176092   	0.344227    	-0.0060209  	-0.0119595  	0.000103213 	0.00931829  	-0.00960779 	0.00021211  	-0.212588   	0.376788    	-0.015024   	-0.0147459  	-0.0148815  	-0.0119627  	5.51154     	0.20052     	-0.0122511  	-0.0222697  	0.343001    	0.000170993 	-0.0074715  	-0.00606088 	-0.00299432 	0.290271    	0.000536015 	0.00540384  	-0.00842648 	0.339152    	0.000116095 	0.000681576 	-0.0127013  	0.000380363 	0.000215387 	-0.00588664 	0.000345003 	-0.00607083 	-0.00471485 	-0.0102907  	-0.235638   	0.000180454 	0.336271    	-0.0173002  	-0.0137511  	0.000134421 	-0.0131803  	-0.00539952 	-0.020507   
